date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,final_score,strategic_score,lgbm_component,is_top20
2026-03-27,BD,2026-03-26 12:10:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=74851,"비아그라 등 비아트리스 비뇨기 3품목, 일동제약이 판매",한국메나리니가 3년간 판매한 비아트리스코리아의 비뇨기계 3품목을 일동제약이 판매할 예정이다. 비뇨기계 3품목은 ①비아그라(실데나필) ②카두라XL(독사조신) ③디트루시톨SR(톨터로딘-L-타르타르산염)로 판권 이전 이야기는 수개월째 업계에서 회자됐다.약국가 및 유통업계 등에 따르면 한국메나리니 비뇨기계 3품목을 4월부터 일동제약이 판매한다.해당 3품목 판매계약은 올해 2월 말 종료 예정이었으나 3월 한달 한국메나리니가 더 판매했다.2025년 3품목 유통액은 아이큐비아 기준 대략 124억원이며 일동제약은 비뇨기과 포트폴리오를 확보할 수.,한국메나리니가 3년간 판매한 비아트리스코리아의 비뇨기계 3품목을 일동제약이 판매할 예정이다. 비뇨기계 3품목은 ①비아그라(실데나필) ②카두라XL(독사조신) ③디트루시톨SR(톨터로딘-L-타르타르산염)로 판권 이전 이야기는 수개월째 업계에서 회자됐다.약국가 및 유통업계 등에 따르면 한국메나리니 비뇨기계 3품목을 4월부터 일동제약이 판매한다.해당 3품목 판매계약은 올해 2월 말 종료 예정이었으나 3월 한달 한국메나리니가 더 판매했다.2025년 3품목 유통액은 아이큐비아 기준 대략 124억원이며 일동제약은 비뇨기과 포트폴리오를 확보할 수,local,10,코프로모션,,,0,,11.2,13.0,10,True
2026-03-27,BD,2026-03-25 18:14:00,Naver News,http://www.thevaluenews.co.kr/news/view.php?idx=197664,"[제약·바이오 레이더] 셀트리온·휴온스·삼성바이오, 신사업·수주 ‘...",코프로모션 계약을 체결했다. 삼성바이오로직스는 미국 뉴욕에서 개최된 DCAT Week 2026(이하 디캣)에 참가해... 코프로모션 계약을 체결했다. 휴온스는 다음 달부터 해당 제품의 국내 유통과 마케팅을 담당한다. 대상... ,코프로모션 계약을 체결했다. 삼성바이오로직스는 미국 뉴욕에서 개최된 DCAT Week 2026(이하 디캣)에 참가해... 코프로모션 계약을 체결했다. 휴온스는 다음 달부터 해당 제품의 국내 유통과 마케팅을 담당한다. 대상... ,local,10,코프로모션,,,0,,11.2,13.0,10,True
2026-03-27,BD,2026-03-27 17:58:00,Naver News,http://www.paxetv.com/news/articleView.html?idxno=267184,"로아앤코 그룹 차백신 'M&A 설계자' 의혹 정면 반박…""악의적 추측에 강력 법적 대응""",로아앤코그룹은 최근 불거진 차백신연구소 인수합병(M&A) ‘막후 설계자’ 의혹에 대해 공식 입장을 내고 정면 반박에 나섰다.단순 투자 기회 소개와 일부 재무적 투자자(FI) 참여를 ‘머니게임’으로 치부하는 시장 일각의 시선에 대해 명예훼손에 따른 강력한 법적 조치를 예고했다.로아앤코 측은 최근 보도된 차백신연구소 구주 인수 및 유상증자 과정에서 온성준 회장과 로아앤코가 딜 전반을 기획했다는 주장은 주장은 전혀 사실이 아니라고 밝혔다.로아앤코 관계자는 “차바이오텍이 차백신연구소 지.,로아앤코그룹은 최근 불거진 차백신연구소 인수합병(M&A) &lsquo;막후 설계자&rsquo; 의혹에 대해 공식 입장을 내고 정면 반박에 나섰다.단순 투자 기회 소개와 일부 재무적 투자자(FI) 참여를 &lsquo;머니게임&rsquo;으로 치부하는 시장 일각의 시선에 대해 명예훼손에 따른 강력한 법적 조치를 예고했다.로아앤코 측은 최근 보도된 차백신연구소 구주 인수 및 유상증자 과정에서 온성준 회장과 로아앤코가 딜 전반을 기획했다는 주장은 주장은 전혀 사실이 아니라고 밝혔다.로아앤코 관계자는 &ldquo;차바이오텍이 차백신연구소 지,local,10,계약,,,0,,10.8,12.0,10,True
2026-03-27,Distribution,2026-03-20 14:04:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=531409,"크레소티, '약국 원스탑 서비스' 전용 홈페이지 오픈…'구독 '서비스 - 약사공론",대한민국 약국 IT 솔루션의 선두주자 크레소티(대표이사 박경애)가 자사의 핵심 서비스인 ‘약국 원스탑 서비스’의 전용 홈페이지(onestop-service.co.,대한민국 약국 IT 솔루션의 선두주자 크레소티(대표이사 박경애)가 자사의 핵심 서비스인 ‘약국 원스탑 서비스’의 전용 홈페이지(onestop-service.co.,local,10,지오영,,,0,,10.8,12.0,10,True
2026-03-27,Distribution,2026-03-20 11:26:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=17&nid=324929,"[약업신문]크레소티, ‘약국 원스탑 서비스’ 전용 홈페이지 오픈…“약국 경영도 구독 시대”","약국 IT 솔루션 선두주자 크레소티(대표이사 박경애)가 자사 핵심 서비스인 ‘약국 원스탑 서비스’ 전용 홈페이지(onestop-service.co.kr)를 오픈하며, 업계 최초로 ‘약국 경영 구독 모델’ 본격적인 확산을 선포했...","약국 IT 솔루션 선두주자 크레소티(대표이사 박경애)가 자사 핵심 서비스인 ‘약국 원스탑 서비스’ 전용 홈페이지(onestop-service.co.kr)를 오픈하며, 업계 최초로 ‘약국 경영 구독 모델’ 본격적인 확산을 선포했...",local,10,지오영,,,0,,10.8,12.0,10,False
2026-03-27,BD,2026-03-23 14:30:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=538925,"20년 만의 협심증 신약 '라넥사', 국내 미출시 상태로 철수 - 메디팜스투데이","20여년 만에 등장한 협심증 치료 신약으로 주목받았던 '라넥사서방정(성분명 라놀라진)'이 국내 허가 5년 만에 자진취하했다. 허가 이후 수입실적이 전무해, 사실상.","20여년 만에 등장한 협심증 치료 신약으로 주목받았던 '라넥사서방정(성분명 라놀라진)'이 국내 허가 5년 만에 자진취하했다. 허가 이후 수입실적이 전무해, 사실상",local,10,메나리니,,,0,,10.8,12.0,10,False
2026-03-27,Client,2026-03-27 13:24:00,Naver News,https://www.e-science.co.kr/news/articleView.html?idxno=128591,"먹는 비만 치료제 시대, 체중 감량 약물의 진화와 한계 - 이코노미사이언스","비만 치료제가 새로운 전환점을 맞고 있다. 단순한 식욕 억제제를 넘어, 호르몬과 대사 시스템을 정밀하게 조절하는 약물이 등장하면.","| 이코노미사이언스 정상훈 기자 |비만 치료제가 새로운 전환점을 맞고 있다. 단순한 식욕 억제제를 넘어, 호르몬과 대사 시스템을 정밀하게 조절하는 약물이 등장하면",local,10,릴리,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-25 08:02:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=136273,"폐암약 렉라자ㆍ타그리소, 사용량-약가협상 모니터링 약물","유한양행의 ‘렉라자정80mg’과 한국아스트라제네카의 ‘타그리소정 40mg, 80mg’이 나란히 올해 2분기 사용량-약가협상 모니터랑 약제로 지정됐다. 또 종근당의 당뇨병 치료제 ‘자누비아정’ 대웅제약의 건선 치료제 ‘압솔라정’ 등도 포함됐고 기관지확장제인 ‘툴로부테롤 패취제’는 보령바이오파마, 한미약품, 영진약품 등 16개 제약사 40개 품목이 대거 들어갔다.24일 건강보험공단은 2분기 모니터링 대상 152개 약물을 공개했다.다국적 제약사는 ▲한국화이자제약 ‘보술리프정’ ▲비아트리스코리아 ‘도브프렐라정’ ▲한국아스텔라스제약 ‘조스파.","유한양행의 ‘렉라자정80mg’과 한국아스트라제네카의 ‘타그리소정 40mg, 80mg’이 나란히 올해 2분기 사용량-약가협상 모니터랑 약제로 지정됐다. 또 종근당의 당뇨병 치료제 ‘자누비아정’ 대웅제약의 건선 치료제 ‘압솔라정’ 등도 포함됐고 기관지확장제인 ‘툴로부테롤 패취제’는 보령바이오파마, 한미약품, 영진약품 등 16개 제약사 40개 품목이 대거 들어갔다.24일 건강보험공단은 2분기 모니터링 대상 152개 약물을 공개했다.다국적 제약사는 ▲한국화이자제약 ‘보술리프정’ ▲비아트리스코리아 ‘도브프렐라정’ ▲한국아스텔라스제약 ‘조스파",local,10,아스트라제네카,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-26 08:22:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=02915926645387256,한승현 로완 대표 “日 소프트뱅크와 치매 정복...올해 매출 6배 성장 기대”,인류가 직면한 가장 가혹한 질병 중 하나인 치매. 세계적인 고령화 추세 속에서 치매는 더 이상 개인의 불행이 아닌 국가적 과제로 부상했다. 이 거대한 장벽 앞에 정보기술(IT)과 의료 데이터를 결합한 디지털치료제(DTx)가 새로운 돌파구로 주목받고 있다.한승현 로완 ...,인류가 직면한 가장 가혹한 질병 중 하나인 치매. 세계적인 고령화 추세 속에서 치매는 더 이상 개인의 불행이 아닌 국가적 과제로 부상했다. 이 거대한 장벽 앞에 정보기술(IT)과 의료 데이터를 결합한 디지털치료제(DTx)가 새로운 돌파구로 주목받고 있다.한승현 로완 ...,local,10,바이오젠,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-27 05:56:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=531762,"[특별기고] ""마운자로는 요술 방망이가 아니다"" - 약사공론","결심한 이유몸무게는 밝히고 싶지 않다. 40대 후반이 되어 가니 하루가 다르게 뱃살이 늘어간다. 더 이상 유니클로, 자라 이런 곳에서 바지를 살 수 없다.입을 수.","결심한 이유몸무게는 밝히고 싶지 않다. 40대 후반이 되어 가니 하루가 다르게 뱃살이 늘어간다. 더 이상 유니클로, 자라 이런 곳에서 바지를 살 수 없다.입을 수",local,10,마운자로,,,0,,10.4,11.0,10,False
2026-03-27,Client,2026-03-27 16:12:00,Naver News,https://www.jnilbo.com/news/articleView.html?idxno=90000028039,차세대 비만치료제 개발 돌입…춘추전국시대 열릴까 - 전남일보,글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동이 일어날지 관심이 쏠리고 있다.월스트리트저널(WSJ)은 지난 26일(현지시간.,글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동이 일어날지 관심이 쏠리고 있다.월스트리트저널(WSJ)은 지난 26일(현지시간,local,10,화이자,,,0,,10.4,11.0,10,False
2026-03-27,Client,2026-03-27 16:05:00,Naver News,https://biz.sbs.co.kr/article_hub/20000300405?division=NAVER,"더 효과 있고, 더 편리한 비만치료제 쏟아진다","]글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동을 예고 하고 있습니다.월스트리트저널(WSJ)은 현지시간 26일 비만치료제 개발 현황을 전하면서 ""향후 몇 년 안에 환자들이 여러 새로운 선택지를 갖게 될 전망""이라고 했습니다.비만치료제….","[위고비 (AFP=연합뉴스 자료사진)]글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동을 예고 하고 있습니다.월스트리트저널(WSJ)은 현지시간 26일 비만치료제 개발 현황을 전하면서 ""향후 몇 년 안에 환자들이 여러 새로운 선택지를 갖게 될 전망""이라고 했습니다.비만치료제…",local,10,릴리,,,0,,10.4,11.0,10,False
2026-03-27,Client,2026-03-24 07:02:00,Naver News,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202603222206175360102916,"[더벨]'글로벌IB·빅파마·AI' 대거 출격, 더벨 바이오 포럼서 만난다","글로벌 빅파마 세션에는 노바티스의 야마구치 아사코(Yamaguchi Asako) 부국장, 베링거인겔하임의 레나 이와이(Lena Iwai) R&D 얼라이언스, 준 한(June Hahn) 글로벌 BD&L 한국 총괄, 아스텔라스의 토모히로 요시다(Tomohiro Yoshida)... ","글로벌 빅파마 세션에는 노바티스의 야마구치 아사코(Yamaguchi Asako) 부국장, 베링거인겔하임의 레나 이와이(Lena Iwai) R&D 얼라이언스, 준 한(June Hahn) 글로벌 BD&L 한국 총괄, 아스텔라스의 토모히로 요시다(Tomohiro Yoshida)... ",local,10,아스텔라스,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-27 16:46:00,Naver News,https://www.ppss.kr/news/articleView.html?idxno=290019,주 1회 주사제 시대 끝난다...비만치료제 시장 ‘춘추전국시대’ 서막 - ㅍㅍㅅㅅ PPSS,글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 관심이 쏠리고 있다.월스트리트저널(WSJ)은 26일(현지.,(ㅍㅍㅅㅅ 이천오 인턴기자) 글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 관심이 쏠리고 있다.월스트리트저널(WSJ)은 26일(현지,local,10,화이자,,,0,,10.4,11.0,10,False
2026-03-27,Client,2026-03-27 15:53:00,Naver News,https://www.yna.co.kr/view/AKR20260327122300009?input=1195m,비만치료제 춘추전국시대 열릴까 | 연합뉴스,글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동이 일어날지 관심이 쏠리고...,(서울=연합뉴스) 문관현 기자 = 글로벌 제약사들이 앞다퉈 차세대 비만치료제 개발에 나서면서 비만치료제 시장에 지각변동이 일어날지 관심이 쏠리고...,local,10,마운자로,,,0,,10.4,11.0,10,False
2026-03-27,Zuellig,2026-03-20 15:00:00,Naver News,https://www.ibabynews.com/news/articleView.html?idxno=149784,"[제약·바이오 트렌드] 쥴릭파마, 시알리스® 국내 판권 확보… 전문의약품 포트폴리오 강화 外","‘제약·바이오 트렌드’는 영유아 및 아동을 양육하는 양육자들에게 도움이 되는 의약품·건강관리 분야의 최신 소식을 한눈에 전하기 위해 기획된 코너다. 국내 제약·헬스케어·바이오 기업들이 발표한 신제품 출시, 임상·연구 성과, 건강 캠페인, 사회공헌 활동 등 다양한 소식 가운데 가족 건강과 삶의 질 향상에 도움이 되는 정보를 선별해 소개한다.◇ 쥴릭파마, 시알리스® 국내 판권 확보… 전문의약품 포트폴리오 강화글로벌 헬스케어 솔루션 기업 쥴릭파마(Zuellig Pharma, 대표: 마크 프랑크, Marc Fran.","【베이비뉴스 조성재 기자】‘제약·바이오 트렌드’는 영유아 및 아동을 양육하는 양육자들에게 도움이 되는 의약품·건강관리 분야의 최신 소식을 한눈에 전하기 위해 기획된 코너다. 국내 제약·헬스케어·바이오 기업들이 발표한 신제품 출시, 임상·연구 성과, 건강 캠페인, 사회공헌 활동 등 다양한 소식 가운데 가족 건강과 삶의 질 향상에 도움이 되는 정보를 선별해 소개한다.◇ 쥴릭파마, 시알리스® 국내 판권 확보… 전문의약품 포트폴리오 강화글로벌 헬스케어 솔루션 기업 쥴릭파마(Zuellig Pharma, 대표: 마크 프랑크, Marc Fran",local,10,쥴릭,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-26 18:12:00,Naver News,https://www.asiatoday.co.kr/view.php?key=20260326010008179,"[의사人] “슈퍼푸드는 없다”…비만 치료, ‘장내 세균총’이 답",“사람마다 체질이 다르듯 모든 이에게 최고인 ‘수퍼푸드’란 없습니다. 장내에 서식하는 세균총의 균형을 잡아주는 음식을 꾸준히 먹어야 합니다.”지난 18일 서울 여의도 아시아투데이 정론스튜디오에서 진행한 ‘헬스&머니’ 1회에서 최철한 한의사는 이같이 말했다.,“사람마다 체질이 다르듯 모든 이에게 최고인 ‘수퍼푸드’란 없습니다. 장내에 서식하는 세균총의 균형을 잡아주는 음식을 꾸준히 먹어야 합니다.”지난 18일 서울 여의도 아시아투데이 정론스튜디오에서 진행한 ‘헬스&머니’ 1회에서 최철한 한의사는 이같이 말했다. 장내세균총..,local,10,마운자로,,,0,,10.4,11.0,10,False
2026-03-27,Client,2026-03-27 06:06:00,Naver News,https://www.medipana.com/news/articleView.html?idxno=408852,[창간기획] K-제약바이오 성장 위한 '혁신 이어달리기' 핵심은 - 메디파나뉴스,전 세계 제약바이오 시장이 또 다른 '혁신'을 요구하며 큰 변화를 맞이하고 있다. 기존 혁신을 이끌던 글로벌 빅파마들은 이른바 '.,[메디파나뉴스 = 이정수 기자] 전 세계 제약바이오 시장이 또 다른 '혁신'을 요구하며 큰 변화를 맞이하고 있다. 기존 혁신을 이끌던 글로벌 빅파마들은 이른바 ',local,10,베링거인겔하임,,,0,,10.4,11.0,10,True
2026-03-27,Client,2026-03-27 07:30:00,Naver News,https://news.bizwatch.co.kr/article/healthcare/2026/03/26/0041,[비즈人워치]램시마·키트루다·그랩바디…히트 신약 작명소 어디?,"위고비·마운자로·키트루다. 세계 제약 시장을 휩쓸고 있는 신약의 이름이다. 신약 하나를 개발하는 데 평균 10년, 10억 달러(약 1조 3000억 원) 이상이 투입된다. 막대한 비용을 ...","위고비&middot;마운자로&middot;키트루다. 세계 제약 시장을 휩쓸고 있는 신약의 이름이다. 신약 하나를 개발하는 데 평균 10년, 10억 달러(약 1조 3000억 원) 이상이 투입된다. 막대한 비용을 ...",local,10,위고비,,,0,,10.4,11.0,10,False
2026-03-27,BD,2026-03-27 06:02:00,Naver News,https://m.skyedaily.com/news_view.html?ID=301120,[진단] 비만약 2.0 시대… 잠룡 '아밀린' 요요 차단할까,노보노디스크의 GLP-1수용체 작용제 \'위고비\'에 이어 릴리의 \'마운자로\'가 경쟁에 뛰어들면서 비만치료제 경쟁이 �...,노보노디스크의 GLP-1수용체 작용제 \'위고비\'에 이어 릴리의 \'마운자로\'가 경쟁에 뛰어들면서 비만치료제 경쟁이 �...,local,10,로슈,,,0,,10.4,11.0,10,False
