date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,score_ag_norm,lgbm_score_norm,final_score,gemini_score,is_duplicate,strategic_insight
2026-02-11,Client,2026-02-10 11:08:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=16&nid=323125,[약업신문]페네브루티닙 다발성 경화증 ‘오크레부스’ 非열등,로슈社는 자사가 개발을 진행 중인 브루톤 티로신 인산화효소(BTK) 저해제 페네브루티닙(fenebrutinib)의 임상 3상 시험에서 일차적 시험목표가 충족됐다고 7일 공표했다.원발성 진행성 다발성 경화증(PPMS) 환자...,local,5,로슈,,,0.19726599674054066,,0.5,0.19726599674054066,0.40917979902216217,,,
2026-02-11,Client,2026-02-10 15:35:00,Naver News,https://www.hankyung.com/article/2026021055961,"삼바, 영업이익 연 2조원 넘어…'글로벌 톱 CDMO기업' 굳힌다","삼바, 영업이익 연 2조원 넘어…'글로벌 톱 CDMO기업' 굳힌다, 국내 제약·바이오업계 최초 기록 생산능력·포트폴리오·글로벌 거점 '3대 축' 중심으로 확장 전략 가속 GSK 미국 록빌 공장 인수 1분기 마무리땐 생산력 '초격차'.",local,5,로슈,,,0.19716151646431856,,0.5,0.19716151646431856,0.4091484549392955,,,
2026-02-11,Client,2026-02-09 14:38:00,Naver News,https://news.mtn.co.kr/news-detail/2026020913244489449,오스코텍 창업주 별세…바이오 벤처 경영권 방어 '재조명',"오스코텍 창업주 고(故) 김정근 고문의 별세를 기점으로 바이오 등 벤처기업의 경영권 방어장치 마련을 촉구하는 목소리가 커지고 있다. 김정근 고문이 생전 '쪼개기 상장' 논란으로 투자자들과 갈등을 빚다 이사회를 떠난 후 별세한 만큼, 기업 경영의 안정성을 확보할 최소한의 장치가 필요하다는 주장이다. 다만, 일각에서는 이러한 방어수단이 자칫 주주 권익을 침해할 수 있다는 우려도 제기하고 있다.",local,5,얀센,,,0.197161516158849,,0.5,0.197161516158849,0.40914845484765466,,,
2026-02-11,Client,2026-02-10 06:12:00,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=73743,"""특허 절벽은 없다""… 글로벌 빅파마, 신약으로 '세대교체'",글로벌 제약사들이 특허 만료에 따른 매출 공백을 신약 성과로 상쇄하며 성장 흐름을 이어가고 있다. 암젠·존슨앤드존슨(J&J) 등은 주력 품목의 특허 절벽에도 불구하고 신규 파이프라인과 차세대 제품을 앞세워 실적 방어에 성공했다. 또한 주요 기업들은 신약 출시와 적응증 확대를 통해 올해도 매출 성장세를 이어갈 것으로 보고 있다.히트뉴스는 노보 노디스크제약·로슈·암젠·일라이 릴리·애브비·GSK·MSD 등 7개 글로벌 제약사의 2025년 연간 실적을 분석했다.,local,5,암젠,,,0.197161516158849,,0.5,0.197161516158849,0.40914845484765466,,,
2026-02-11,Client,2026-02-09 11:32:00,Naver News,http://www.whosaeng.com/168013,≪후생신보≫ ˝10년 처방 경험 바탕 골다공증 장기지속 치료 표준 제시˝,"골다공증 치료제 프롤리아가 국내 출시 10주년을 맞아 그간의 성과를 자축하고, 앞으로도 국내 골다공증 치료 환경 개선에 기여하겠다는.",local,5,암젠,,,0.19569541916298816,,0.5,0.19569541916298816,0.40870862574889644,,,
2026-02-11,Client,2026-02-11 12:10:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=529368,"AZ, ""블록버스터 25개로 리스크 분산""...2030년 매출 800억달러 - 약사공론",아스트라제네카(AstraZeneca)가 2025년 4분기 호실적을 바탕으로 2030년 매출 800억달러 달성 목표를 재확인했다. 회사는 10년 말까지 연 매출 1.,local,5,아스트라제네카,,,0.19320770437644158,,0.5,0.19320770437644158,0.4079623113129325,,,
2026-02-11,Client,2026-02-09 08:38:00,Naver News,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202602060846469520103334,"[더벨]보로노이, VRN11 '1·2차 치료' 투트랙 임상 준비",최근에는 얀센이 '리브리반트+렉라자' 병용요법을 선보이며 1차 치료제 시장 경쟁이 본격화됐다. 후발주자인 VRN11은 타그리소 이후 치료 시장을 겨냥해 개발을 시작했다. 표적항암제는 초기 치료 효과가 우수하지만... ,local,5,얀센,,,0.19316349065381122,,0.5,0.19316349065381122,0.40794904719614333,,,
2026-02-11,Client,2026-02-11 12:00:00,Naver News,http://www.bosa.co.kr/news/articleView.html?idxno=2269658,파킨슨병·알츠하이머 유망 신약후보 주목,올해 파킨슨병 및 알츠하이머에 여러 유망 신약후보가 주목된다고 바이오스페이스가 전했다.이에 따르면 최근 AC 이뮨이 개발한 면역치료제가 2상 임상시험 결과 처음으로 파킨슨병 진행을 지연시키는 것으로 나타나는 등 치료 지형을 근본적으로 변화시킬 가능성이 있다.AC 이뮨의 면역치료제 ACI-7104.056는 a-syn(alpha-synuclein) 뇌 단백질을 타깃 삼고 있다.파킨슨병 단백질병증의 특징인 a-syn은 잘못 접혀 서로 엉겨 붙으며 독성 응괴를 형성하는데 ACI-7104.056는 면역계를.,local,5,MSD,,,0.19046261924228428,,0.5,0.19046261924228428,0.40713878577268525,,,
2026-02-11,Client,2026-02-10 06:12:00,Naver News,https://www.mk.co.kr/article/11958210,위고비알약 값 197만원→21만원?…사기꾼 아닌 정부가 판다는데 - 매일경제,트럼프 행정부 ‘의약품 홈페이지’ 오픈 평균 50% 할인…위고비는 89% 세일 글로벌빅파마 직격탄…韓기업도 영향.,local,5,머크,,,0.18988748732413133,,0.5,0.18988748732413133,0.40696624619723937,,,
2026-02-11,Client,2026-02-11 13:56:00,Naver News,http://www.hemophilia.co.kr/news/articleView.html?idxno=40931,"키르기스스탄, 꾸준한 정책 활동으로 혈우병 치료 환경 크게 개선 - 헤모필리아라이프",중앙아시아의 국가 키르기스스탄에서 혈우병을 비롯한 출혈성 질환 치료 환경이 눈에 띄게 나아지고 있다. 이는 수년간 이어진 국제 혈우병 단체의 지속적인 정책 활동과.,local,5,사노피,,,0.18986342907932705,,0.5,0.18986342907932705,0.4069590287237981,,,
2026-02-11,Client,2026-02-09 17:17:00,Naver News,https://www.mk.co.kr/article/11957925,"트럼프Rx, 핫한 위고비도 89% 파격할인 - 매일경제",美정부 온라인 약국 가동43개 의약품 할인가 공개릴리 등 빅파마 직격탄K바이오에도 장기 악재.,local,5,애브비,,,0.18986342907932705,,0.5,0.18986342907932705,0.4069590287237981,,,
2026-02-11,Client,2026-02-11 10:00:00,Naver News,http://www.press9.kr/news/articleView.html?idxno=72266,"국내서도 ADC 개발 본격화하는 종근당, CKD-703 임상1/2a상 승인","ADC(Antibpdy-Drug Conjugates, 항체약물접합체)를 미래 성장동력으로 육성하려는 종근당이 국내서도 본격적인 행보를 이어가고 있다.식품의약품안전처는 지난 10일 종근당에 진행성 c-Met 발현 고형암과 MET 증폭 및 c-Met 과발현 비소세포폐암에서 CKD-703의 안전성과 유효성, 약동학을 평가하는 임상1/2a상을 승인했다.CKD-703은 종근당이 자체 개발한 단일클론항체에 차세대 ADC 플랫폼을 결합한 바이오 의약품으로, c-Met 수용체에 선택적으로 결합하는 항체가 암세포를 표적으로 인식, c.",local,5,애브비,,,0.18986342907932705,,0.5,0.18986342907932705,0.4069590287237981,,,
2026-02-11,Client,2026-02-11 13:40:00,Naver News,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1167288&ref=naverpc,[메디칼타임즈] 뇌졸중 재발 26% 감소...3세대 항응고제 아순덱시안 주목,"차세대 항응고제 개발 경쟁에서 바이엘이 앞서나가기 시작했다. 개발 중인 아순덱시안(Asundexian)이 한때 '효과 부족'이라는 부침을 겪기도 했으나, 최근 뇌졸중 2차 예방 분야에서 강력한 데이터를 확보하며 시장의 '게임 체인저'로 급부상하고 있다.바이엘은 최근 미국 뉴올리언스에서 열린 국제뇌졸중학회(International Stroke Conference 2026)에서 경구용 FXIa 억제제 후보물질인 '아순덱시안'의 글로벌 임상 3상(OCEANIC-STROKE) 결과를 발표했다.11일 제약업계에 따르면, 바이엘은 최근 미국 뉴올리언스에서 열린 국제뇌졸중학회(International Stroke Conference 2026)에서 경구용 FXIa 억제제 후보물질인 '아순덱시안'의 글로벌 임상 3상(OCEANIC-STROKE) 결과를 발표했다.아순덱시안은 자렐토(리바록사반), 엘리퀴스(아픽사반) 등 직접작용 경구용 항응고제(DOAC)의 뒤를 잇는 차세대 약물로 주목받는 후보물질이다. 혈액 응고 과정의 상위 단계에 관여하는 'Factor XIa(FXIa)'를 선택적으로 억제해, 기존 항응고제 대비 출혈 위험은 획기적으로 낮추면서 혈전 생성을 효과적으로 억제하는 기전을 가졌다.이번에 발표된 OCEANIC-STROKE 연구 결과에 따르면, 기존 항혈소판 요법에 아순덱시안(50mg, 1일 1회)을 추가했을 때 위약 대비 허혈성 뇌졸중 재발 위험을 26% 감소시켰다(csHR 0.74; 95% CI 0.65–0.84; p<.0001).",local,5,BMS,,,0.18986342907932705,,0.5,0.18986342907932705,0.4069590287237981,,,
2026-02-11,Client,2026-02-11 07:01:00,Naver News,https://www.newsis.com/view/NISX20260210_0003510457,"""지긋지긋 두드러기""…먹는 표적치료제 국내 도입 추진",작년 9월 미국식품의약국(FDA) 허가를 받은 먹는 만성 자발성 두드러기(CSU) 치료 신약의 국내 도입이 추진 중이다. 11일 관련업계에 따르면 한국노바티스는 먹는 만성 자발성 두드러기 치료제 '랩시도'(성분명 레미브루티닙)의 국내 품목허가 신청을 완료했다. 올해 상반기 내 승인받을 것으로 기대받고 있다. 이 약은 만성 자발..,local,5,노바티스,,,0.18957240215417592,,0.5,0.18957240215417592,0.40687172064625277,,,
2026-02-11,Client,2026-02-06 00:34:00,Naver News,https://www.chosun.com/economy/science/2026/02/06/D4WAW2HGZVA5XLRYC65SAF3EZM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,‘블록버스터’ 70종 특허 만료… K복제약 출동 준비,프랑스 사노피와 미국 리제네론이 공동 개발한 아토피 피부염 치료제 ‘듀피젠트(성분명 두필루맙)’의 특허도 2031년쯤 만료될 것으로 보인다. 듀피젠트의 2024년 매출은 140억달러(약 20조1700억원)에 달한다. 국내에선... ,local,5,리제네론,,,0.18378916791629488,,0.5,0.18378916791629488,0.40513675037488844,,,
2026-02-11,Client,2026-02-05 10:58:00,Naver News,https://www.theguru.co.kr/news/article.html?no=97752,"'젭바운드' 일라이 릴리, 글로벌 제약 시총 1위…1460조 규모",비만 치료제 '젭바운드'를 앞세운 미국 제약 기업 일라이 릴리(Eli Lilly)가 글로벌 제약업계 판도를 뒤흔들고 있다. GLP-1(글루카곤 유사 펩타이드) 계열 치료제 수요 급증에 힘입어 시가총액 약 1조 달러(약 1460조원)를 돌파하며 세계에서 가장 가치 있는 제약사로 올라섰다. 경기 불확실성 속에서도 헬스케어 산업이 확실한.,local,5,애보트,,,0.18378916789541827,,0.5,0.18378916789541827,0.40513675036862545,,,
2026-02-11,Client,2026-02-10 11:02:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=03601446645349208,"알테오젠 SC기술, 블록버스터 항암제 임핀지에도 적용…'임상 1상 본격 개시'",알테오젠(196170)의 제형변경 플랫폼 기술이 아스트라제네카의 글로벌 블록버스터 면역항암제 임핀지의 피하주사(SC) 제형 개발에도 적용되는 것으로 확인됐다. 임핀지의 글로벌 매출은 약 47억달러(6조8000억원)로 알테오젠의 경우 마일스톤과 로열티를 통해 다시 한 ...,local,5,머크,,,0.18378916784722682,,0.5,0.18378916784722682,0.405136750354168,,,
2026-02-11,Client,2026-02-10 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=323084,[약업신문][뷰티누리×민텔] 유럽에선 단순화한 K-스킨케어로 승부,유럽 스킨케어 시장이 경제불황 여파로 제품 수를 줄이고 루틴을 최소화하려는 움직임을 보이고 있다. 소비자들은 화려한 마케팅보다 제품 패키지에 명시된 임상 시험 결과나 전문가의 권고를 제품 선택의 핵심 ...,local,5,로레알,,,0.18378916784722682,,0.5,0.18378916784722682,0.405136750354168,,,
2026-02-11,Client,2026-02-09 11:52:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251539,"바이엘 케렌디아, 신기능 저하 심부전 환자에서 저용량도 효과적","바이엘의 심부전 치료제 케렌디아(성분명 피네레논)가 신기능이 저하된 심부전 환자에서도 일관된 안선성 및 유효성을 확인했다.신기능이 저하된 환자에게 저용량을 투약해도 신기능이 유지된 환자에서 고용량을 투약한 것 못지 않은 안전성과 유효성을 나타냈다는 것.최근 미국심장학회 학술지 JACC:Heart Failure에는 좌심실 박출률이 40% 이상인 박출률 경도감소 심부전(HFmrEF) 및 박출률 보존 심부전(HFpEF) 환자 6000여 명을 대상으로 케린디아의 안전성과 유효성을 평가한 무작위 배정 위약 대조 3상 임상, FI.",local,5,바이엘,,,0.18331085826228438,,0.5,0.18331085826228438,0.4049932574786853,,,
2026-02-11,Client,2026-02-11 10:48:00,Naver News,https://www.econotimes.com/FDA-Rejects-Review-of-Modernas-Flu-Vaccine-Application-Shares-Slide-1733360,"FDA Rejects Review of Moderna’s Flu Vaccine Application, Shares Slide - EconoTimes","Food and Drug Administration (FDA) has declined to review Modernas approval application for its experimental influenza vaccine, mRNA-1010, a decision that sent the companys shares down about 8% in extended...",local,5,GSK,,,0.18301414763618837,,0.5,0.18301414763618837,0.4049042442908565,,,
2026-02-11,Client,2026-02-06 07:02:00,Naver News,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202602040735324540105743,"[더벨]종근당, 수익성 부담 속 R&D 드라이브 '체질개선 속도'","케이캡의 공백을 막기 위해 종근당은 같은 P-CAB 제제인 대웅제약의 펙수클루와 셀트리온제약의 고덱스, 바이엘의 스티바가와 노보노디스크의 비만치료제 위고비 등을 도입했다. 이에 2025년 연결기준 매출액... ",local,5,바이엘,,,0.18301414761538004,,0.5,0.18301414761538004,0.40490424428461397,,,
2026-02-11,Client,2026-02-11 15:06:00,Naver News,https://mdtoday.co.kr/news/view/1065592638957610,"한국비엔씨, 마운자로 대등 비만치료제 개발 실험결과 동등수준 효과 및 효과지속 우위성 확인","프로앱텍 공동개발 삼중작용제, 지속성 효과는 릴리 제품 능가 한국비엔씨 세종공장 전경 한국비엔씨가 프로앱텍과 공동 개발 중인 지속형 비만치료제가 글로벌 제약사 릴리의 마운자로와 동등한 체중감소 효과를 보이면서도 지속성 측면에서는 우위를 점한 것으로 나타났다. 한국비엔씨는 GLP-GIP-GCG 삼중작용제-알부민 또는 지방산 접합체 3차 후보물질의 동물실험 결과를 공개했다. 프로앱텍은 독자적인 펩타이드 디자인을 통해 GLP-1과 함께 GCG 및 GIP 수용체에 작용하는 다중작용 펩타이드 3차 후보물질 7종을 개발했다.",local,5,릴리,,,0.18301414761538004,,0.5,0.18301414761538004,0.40490424428461397,,,
2026-02-11,Client,2026-02-09 13:58:00,Naver News,https://www.ebn.co.kr/news/articleView.html?idxno=1698993,"[특허 끝, 독점 종료②] 14조 ‘아일리아 복제약’ 시장 열린다…삼성바이오·셀트·삼천당 출격 대기 - 이비엔(EBN)뉴스센터",글로벌 제약바이오 산업의 중대한 전환점으로 불리는 ‘특허 절벽.,local,5,암젠,,,0.18301414761538004,,0.5,0.18301414761538004,0.40490424428461397,,,
2026-02-11,Client,2026-02-11 14:14:00,Naver News,https://www.eroun.net/news/articleView.html?idxno=73209,"청소년 비만 치료의 새 전환점, 위고비 처방 시대의 도래","2025년 10월, 식품의약품안전처가 만 12세 이상 청소년을 대상으로 비만치료제 위고비 사용을 공식 허가하면서 청소년 비만 치료 패러다임에 중대한 변화가 일어났다. GLP-1 계열 주 1회 투여 치료제가 청소년에게 허가된 것은 국내 최초다. 이는 단순히 약물 허가 범위 확대를 넘어,.",local,5,위고비,,,0.18301414756734624,,0.5,0.18301414756734624,0.40490424427020383,,,
2026-02-11,Client,2026-02-10 16:32:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=67070,"에자이·바이오젠, 레켐비 피하주사 中 NMPA 우선심사 지정",에자이와 바이오젠이 공동 개발한 알츠하이머병 치료제 레켐비(성분명 레카네맙)의 피하주사 제형이 중국에서 우선심사 대상으로 지정됐다.10일 업계에 따르면 양사는 최근 레켐비 피하주사 오토인젝터(SC-AI) 제형에 대한 생물의약품허가신청(BLA)이 중국 국가.,local,5,바이오젠,,,0.18301414756734624,,0.5,0.18301414756734624,0.40490424427020383,,,
2026-02-11,Client,2026-02-09 17:16:00,Naver News,https://kormedi.com/?p=2788381,美서 약 싸게 파는 ‘트럼프RX’ 출범... 셀트리온·삼성에피스 약가 인하 압박? - 코메디닷컴,미국에서 의약품 판매용 웹사이트 ‘트럼프RX’가 공식 출범했다. 해당 사이트를 통해 휴미라 바이오시밀러인 ‘아브릴라다’를 오리지널 대비 60% 낮은 가격에 구매할 수 있게 되면서 동종 약물을 판매 중인 셀트리온이나 삼성바이오에피스의 가격 고민이 깊어질 전망이다.,local,5,애브비,,,0.18301414756734624,,0.5,0.18301414756734624,0.40490424427020383,,,
2026-02-11,Client,2026-02-11 12:14:00,Naver News,https://new.dailypharm.com/user/news/335643?REFERER=NP,[데일리팜]'반플리타' 국내 진입…급성골수성백혈병 표적치료 전선 확대,"새로운 급성골수성백혈병(AML) 표적치료제 '반플리타'가 국내 1차 치료 옵션으로 합류하며 경쟁 구도가 치열해졌다. 그동안 반플리타는 안전성 우려로 글로벌 규제기관의 허가를 얻지 못하며 상용화까지 좌절을 겪었던 약물이다. 다만 생존기간 이득을 근거로 재평가되면서 기존 '라이답', '조스파타' 중심이던 FLT3 표적치료제 시장에도 변화 가능성이 제기되고 있다. 예후가 불량한 FLT….",local,5,노바티스,,,0.18301414737205,,0.5,0.18301414737205,0.40490424421161497,,,
2026-02-11,Client,2026-02-05 09:32:00,Naver News,http://www.doctorstimes.com/news/articleView.html?idxno=236685,[제약업계 소식] 2월 5일,"유유제약, 반려동물 프리미엄 동결건조 사료 James & Ella 전략적 투자유유제약이 반려동물 프리미엄 동결건조 사료로 영국 반려동물산업을 선도하고 있는James & Ella사에 전략적 투자를 진행했다. 제임스 미들턴이 설립한 James & Ella는 영국 동결건조 펫푸드 카테고리 선도 기업으로, 세인즈버리, 웨이트로즈, 오카도, 아마존 등 대형 유통 채널을 통해 영국내 유통망을 구축했으며, D2C(Direct-to-Consumer) 구독 채널도 함께 운영하고 있다. 유유제약의 James & Ella 투자는 반려동물 웰니스 시장.",local,5,오가논,,,0.18273340365118937,,0.5,0.18273340365118937,0.4048200210953568,,,
2026-02-11,Client,2026-02-09 06:00:00,Naver News,http://www.bosa.co.kr/news/articleView.html?idxno=2269060,[다국적제약 우리 부서가 뛴다]한국오가논 마이 프로페시아 팀,"남성형 탈모 치료는 약을 복용하는 것만으로 끝나지 않는다. 모발의 성장 주기는 수개월 단위로 이어지기 때문에 환자들은 치료 초기에 효과를 체감하기까지 불안과 의문을 느끼는 경우가 많다. 장기 복용이 필요한 치료 특성상, 치료를 꾸준히 이어갈 수 있도록 돕는 보조적 관리 수단의 필요성도 꾸준히 제기돼 왔다.이러한 문제의식에서 출발한 한국오가논 ‘마이 프로페시아’ 팀은 2023년 10월, 남성형 탈모 환자의 치료 관리를 지원하는 애플리케이션 ‘마이 프로페시아(My Propecia)’를 전 세계 최초로 국.",local,5,오가논,,,0.18272246774871898,,0.5,0.18272246774871898,0.4048167403246157,,,
2026-02-11,Client,2026-02-09 22:32:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251561,"암젠코리아, 프롤리아 국내 출시 10주년 기념 사내 행사 성료 外","암젠코리아(대표: 신수희)는 지난 6일, 골다공증 치료의 변화를 이끌어 온 ‘프롤리아(성분명: 데노수맙)’의 국내 출시 10주년을 기념하고, 오리지널 데노수맙의 임상적 가치를 국내 의료진과 골다공증 환자들에게 지속적으로 제공할 것을 다짐하는 사내 행사를 진행했다고 밝혔다.프롤리아는 10년간 진행된 장기 임상연구에서 확인한 골절 위험 감소 효과와 6개월 1회 투여의 편의성을 바탕으로, 2016년 국내 출시 이후 지금까지 골다공증 치료 현장에서 의료진의 높은 신뢰를 받고 있다.특히, 오리지널 데노수맙 제제로서 골다공증 장기지속 치료 패.",local,5,암젠,,,0.18267061073433952,,0.5,0.18267061073433952,0.40480118322030184,,,
