date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-02-13,Client,2026-02-12 21:01:00,Naver News,https://biz.heraldcorp.com/article/10675104?ref=naver,"“먹는 위고비는 100% 사기”…현직 의사의 ‘경고’, 왜?",142만 유튜브채널 ‘닥터프랜즈’를 운영하는 내분비내과 전문의 우창윤이 현재 국내에서 유통중인 ‘먹는 위고비’는 100% 사기라면서 주의를.,local,10,마운자로,,
2026-02-13,Client,2026-02-11 16:23:00,Naver News,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202602110553&t=NN,"엘리시젠, 신약개발 전문가 최진국 박사 영입...'전략실' 신설","미국 UCLA 데이비드 게펜 의과대학과 글로벌 제약사 바이오젠(Biogen)에서 유전자치료 및 중추신경계(CNS) 질환 연구를 중심으로 15년 이상 연구개발 및 조직 리더십 경험을 쌓아왔다. 특히, 바이오젠 재직 시절... ",local,10,바이오젠,,
2026-02-13,Distribution,2026-02-13 08:33:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=03027446645350192,"'항암·CAR-T 효과 분석 데이터 인프라'…CJ바사, 마이크로바이옴 新 전략",CJ바이오사이언스가 항암 치료와 키메릭 항원 수용체 티(CAR-T) 세포 치료 등 고난도 면역 치료 영역에서 치료 효과와 환자별 치료 반응 차이를 분석하는 솔루션으로 새로운 ...,local,10,CJ,,
2026-02-13,Client,2026-02-10 18:18:00,Naver News,https://www.newspim.com/news/view/20260210001386,"[AI의 종목 이야기] 印 2위 제약사 루핀, 日 아스텔라스에 1300억원  지급키로",인도 2위 제약사 루핀이 과민성 방광 치료제인 '미라베그론'의 특허권을 둘러싼 일본 제약사 아스텔라스 파마와의 분쟁을 해결.,local,10,아스텔라스,,
2026-02-13,Client,2026-02-12 16:30:00,Naver News,https://www.medicopharma.co.kr/news/articleView.html?idxno=67104,"아스트라제네카, 경구 GLP-1 비만약 2상서 유의한 결과 확인",아스트라제네카의 경구용 GLP-1 계열 비만 치료제 후보물질 '엘레코글리프론'이 비만 및 당뇨병 대상 2상 임상에서 주요 평가변수를 충족하며 3상 개발 단계에 진입한다.12일 업계에 따르면 아스트라제네카는 최근 연간 실적 발표를 통해 엘레코글리프론을 평가.,local,10,아스트라제네카,,
2026-02-13,Client,2026-02-13 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=323318,[약업신문]“22조 듀피젠트 넘었다” 브렉소젠 엑소좀 신약 1상 중간 데이터 최초 공개,브렉소젠 김수 대표가 ‘2026년도 엑소좀산업협의회 정기총회’에서 엑소좀 아토피 신약후보 ‘BRE-AD01’의 미국 임상 1상 유효성 중간 데이터를 설명하고 있다.©약업신문=권혁진 기자브렉소젠이 엑소좀 기반 아토피...,local,10,사노피,,
2026-02-13,Client,2026-02-11 12:30:00,Naver News,https://www.womaneconomy.co.kr/news/articleView.html?idxno=249751,사망자 최다 희귀질환인데···10년째 '그림의 떡' 폐섬유증 치료제,국내 희귀질환 가운데 사망자 수가 가장 많은 특발성 폐섬유증 치료제가 허가 후 10년 가까이 건강보험 급여 문턱을 넘지 못하고 있다. 치료제가 있음에도 비급여 장벽에 가로막혀 환자 생존권이 위협받는 상황이다.11일 한국희귀·난치성질환연합회(연합회)에 따르면 지난 6일 국회의원회관에서 안상훈 국민의힘 의원과 공동 주최로 '특발성 폐섬유증 환자 생존권 보장을 위한 정책토론회'가 열렸다. 치료 접근성 개선을 논의하기 위한 자리였지만 2016년 10월 허가 이후 급여권에 진입하지 못한 구조적 문제는 여전히 해소되지 않은 상태다.약값 감당.,local,10,베링거인겔하임,,
2026-02-13,Distribution,2026-02-12 16:55:00,Naver News,https://www.munhwa.com/article/11568216?ref=naver,한파에 지오영 감기약 차량 광고 효과 활황,추운 날씨가 이어지면서 의약품 유통기업 지오영의 차량광고 효과가 활성화되고 있는 것으로 나타났다. 지오영은 자사의 의약품 배송차량에 부착된 감기약 광고 효과가 겨울에 더욱 뜨거워지고 있다고 12일 밝혔다. 겨울철은 폭설과 한파 등의 기상여건 악화로 야외 활동이 줄어들어.,local,10,지오영,,
2026-02-13,Client,2026-02-13 07:32:00,Naver News,http://www.newsmp.com/news/articleView.html?idxno=251639,"사노피, 차세대 블록버스터 개발 부진 속 CEO 교체 단행","프랑스 제약기업 사노피가 독일 머크의 최고경영자인 벨렌 가리호를 차기 최고경영자로 영입한다.사노피는 12일 발표를 통해 이사회가 11일 회의를 열고 현 최고경영자 폴 허드슨의 이사 임기를 갱신하지 않기로 결정했다고 밝혔다.이에 따라 지난 6년 동안 사노피를 이끌어 온 폴 허드슨 최고경영자는 2월 17일 영업 종료를 끝으로 퇴임할 예정이다.외신 보도에 따르면 사노피가 최고경영자 교체를 결정한 주요 배경에는 특허 만료를 앞둔 블록버스터 의약품을 대체할 신약 개발이 정체된 점이 꼽힌다.현재 사노피는 아토피 피부염, 천식 등.",local,10,사노피,,
2026-02-13,Client,2026-02-12 09:46:00,Naver News,http://www.iminju.net/news/articleView.html?idxno=157625,"삼성바이오에피스, '제형 차별화'로 바이오시밀러 판도 바꿀까?","민주신문=조환흠 기자｜삼성바이오에피스가 '에피즈텍'의 국내 최초 펜 제형(프리필드 펜) 허가로 투여 편의성을 개선한 데 이어, 해외 시장의 구체적인 성과를 바탕으로 바이오시밀러 시장의 주도권을 공고히 하고 있다.이번 행보는 가격 경쟁력뿐 아니라 환자 중심의 제형 차별화를 통해 치료 접.",local,10,얀센,,
2026-02-13,Client,2026-02-11 12:14:00,Naver News,https://new.dailypharm.com/user/news/335643?REFERER=NP,[데일리팜]'반플리타' 국내 진입…급성골수성백혈병 표적치료 전선 확대,"새로운 급성골수성백혈병(AML) 표적치료제 '반플리타'가 국내 1차 치료 옵션으로 합류하며 경쟁 구도가 치열해졌다. 그동안 반플리타는 안전성 우려로 글로벌 규제기관의 허가를 얻지 못하며 상용화까지 좌절을 겪었던 약물이다. 다만 생존기간 이득을 근거로 재평가되면서 기존 '라이답', '조스파타' 중심이던 FLT3 표적치료제 시장에도 변화 가능성이 제기되고 있다. 예후가 불량한 FLT….",local,10,아스텔라스,,
2026-02-13,Client,2026-02-12 15:45:00,Naver News,https://www.mt.co.kr/thebio/2026/02/13/2026021215310126944,주요 제약사 잇따라 호실적…'K-신약'이 효자 - 머니투데이,"유한양행은 지난해 최대 매출액 2조1866억원과 영업이익 1044억원을 기록하며 전년 대비 각각 5.7%, 90.2% 증가했다. 미국과 유럽 진출에 성공한 비소세포폐암 신약 렉라자의 기술료 유입과 약품 판매 증가가 실적을 견인했다.",local,10,노바티스,,
2026-02-13,Client,2026-02-12 11:56:00,Naver News,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1167302&ref=naverpc,[메디칼타임즈] 오젬픽 급여로 당뇨병 맞춤형 치료 시대…기준 개선 필요,"국내 허가된 지 약 4년 만에 급여 등재 된 당뇨병 치료제 오젬픽.과도한 급여기준 설정이라는 논란 속에서 등재됐지만, 임상현장에서는 맞춤형 치료가 가능해졌다는 긍정적인 평가를 내렸다.박철영 강북삼성병원 교수(내분비내과)는  '국내 2형 당뇨병 치료 전략의 변화'를 설명하며 오젬픽이 가진 임상적 가치를 평가했다.박철영 강북삼성병원 교수(내분비내과)는 12일 노보노디스크제약(이하 노보)이 개최한 행사에 참석해 '국내 2형 당뇨병 치료 전략의 변화'를 설명하며 오젬픽(세마글루타이드)이 가진 임상적 가치를 평가했다.앞서 보건복지부는 이달부터 오젬픽의 급여를 적용한 바 있다. 복지부 고시 '요양급여의 적용 기준 및 방법에 관한 세부사항(약제)'에 따르면, '메트포르민(Metformin)+설폰요소제(Sulfonylurea)+오젬픽' 3제 병용요법과 '기저 인슐린+오젬픽' 2제 병용요법에 대해 급여 적용이 가능하다. 이는 기존 당뇨병 치료제 일반 원칙에 따른 트루리시티(둘라글루타이드, 일라이 릴리)의 급여 기준과 동일하다.다만, 기존 당뇨병 치료제 일반 원칙과 달리 오젬픽의 경우, 기존 약제를 2~4개월 이상 병용 투여했음에도 당화혈색소(HbA1c) 수치가 7% 이상인 환자로 급여 대상을 제한하고 있다는 점이다.여기에 ▲최초 투여 시 약제 투여 과거력 및 검사(HbA1c, BMI 등) 결과 제출 의무 ▲이후 3개월마다 HbA1c 및 BMI 검사 결과 제출 의무 ▲투여 초기 3개월간 최대 4주 단위 처방기간 제한 등의 추가 기준도 포함됐다.또한 트루리시티의 경우 허가사항 범위 내에서 급여 기준에 해당하지 않더라도 약값 전액을 환자가 부담하는 조건으로 사용이 가능하다고 명시돼 있다.",local,10,릴리,,
2026-02-13,Client,2026-02-12 12:08:00,Naver News,https://new.dailypharm.com/user/news/335706?REFERER=NP,[데일리팜]GLP-1 기반 치료 확대…'오젬픽' 급여 적용 의미는,"노보노디스크의 GLP-1 수용체 작용제 '오젬픽'이 국내 급여권에 진입했다. 혈당 강하 효과는 물론 심혈관계·신장 질환 위험 감소 근거까지 확보한 약제가 보험 적용을 받게 됐다는 점에서 의미가 크다는 게 전문가들의 의견이다. 다만 급여 기준이 설포닐우레아(SU) 등 기존 치료제 실패를 전제로 설계되면서 실제 진료 환경과의 괴리, 환자 접근성 제한에 대한 논의도 이어지고 있다.",local,10,노보노디스크,,
2026-02-13,Client,2026-02-13 06:02:00,Naver News,https://www.dailypharm.com/user/news/335719?REFERER=NP,"[데일리팜]""건선, 이제는 단계적 전략 재편…경구제 '소틱투' 역할 기대""",건선 치료 패러다임이 빠르게 재편되고 있다. 과거에는 중증 환자 중심의 전신치료와 생물학적 제제로 이어지는 구조였다면 최근에는 경구 치료제가 등장하며 치료 전략이 보다 세분화되는 흐름이다. 특히 선택적 TYK2 억제제 BMS의 '소틱투(듀크라바시티닙)'가 도입되면서 생물학적 제제 이전 단계에서 활용 가능한 중간 영역 치료에 대한 논의도 본격화되고 있다. 데일리팜은 김동현 분….,local,10,BMS,,
2026-02-13,Client,2026-02-13 06:06:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=409655,EGFR 변이 비소세포폐암 1차 치료 '병용요법' 시대 개막 - 메디칼업저버,EGFR 변이 비소세포폐암 1차 치료의 '병용요법' 시대가 개막했다.미국임상종양학회(ASCO)는 최근 4기 비소세포폐암 가이드라인을.,local,10,아스트라제네카,,
2026-02-13,Client,2026-02-13 05:30:00,Naver News,https://www.medicaltimes.com/Main/News/NewsView.html?ID=1167316&ref=naverpc,[메디칼타임즈] 한독 심혈관·당뇨 중심 탈피...불면증 디지털치료제로 새도약,"70년 전통의 역사를 지닌 한독은 만성질환을 기반으로 희귀질환 치료제, 항암제 등으로 영역을 확대하고 있다.특히 이렇게 축적한 전문성과 네트워크를 기반으로 다양한 디지털헬스케어 기업과 협업하며 새로운 치료 패러다임을 제시하고 있다.한독은 지난 2024년 4월, 디지털헬스케어 사업실을 신설해 관련 사업 전담 조직을 갖추며 사업을 본격화하고 있다.현재 한독의 디지털 헬스케어는 불면증 디지털 치료기기인 '슬립큐'와 연속혈당측정기 '바로잰Fit'으로 대표된다.이들이 앞으로 뻗어나갈 디지털 헬스케어의 기반으로 각기 다른 영역에서 입지를 확보해 나가고 있다.■ 토탈 당뇨병 솔루션 기업 장점…연속혈당측정기 등 변화지난 2024년 4월 한독은 아이센스와 파트너십을 맺고 같은 해 5월, 실시간 개인용 연속혈당측정기 '바로잰Fit'을 출시했다. 현재 바로잰Fit은 한독의 의료기기 사업부에서 담당하고 있다.이미 한독은 토탈 당뇨병 솔루션 기업으로서 2009년 혈당측정기 바로잰을 선보이며, 국내 혈당 측정기 시장에서 주요 브랜드로 성장시킨 성공 경험을 보유하고 있다.이에 바로잰Fit을 통해 한독은 기존 당뇨 포트폴리오와 함께 당뇨병 환자들의 삶의 질을 향상할 수 있도록 진단부터 치료와 관리까지 당뇨병 전 부문에서 다양한 옵션들을 제공하고 있다.특히 바로잰 자가혈당측정기를 출시한 이후 지속적으로 업그레이드 제품을 선보이는 것은 물론 병원용 네트워크 혈당측정기 등으로 제품라인을 확대하는 등 혈당측정기 시장의 선두주자로 자리잡았다.개인용 체내 연속 혈당 측정 시스템인 바로잰Fit은 5분마다 블루투스를 통해 스마트폰으로 혈당 수치를 전송해 실시간 혈당수치와 트렌드를 확인할 수 있다. 바로잰Fit 스마트워치 앱은 갤럭시 워치와 애플 워치 모두에서 사용 가능하다.한독이 내놓은 연속혈당측정기 바로잰Fit 제품사진.",local,10,한독,,
2026-02-13,Client,2026-02-12 11:08:00,Naver News,http://www.mkhealth.co.kr/news/articleView.html?idxno=77612,[제약소식] JW중외제약 '세계 빈혈 인식의 날' 맞아 사내 캠페인 전개 등,JW중외제약은 '세계 빈혈 인식의 날'을 맞아 빈혈 조기 진단과 치료 필요성을 알리기 위한 임직원 대상 캠페인을 실시했다고 12일 밝혔다.매년 2월 13일은 환자혈액관리학회(SABM)와 휴먼터치미디어재단이 2022년 공동 제정한 세계 빈혈 인식의 날이다. JW중외제약은 이를 소개하는 이미지와 함께 빈혈의 조기 진단 및 치료 중요성을 담은 콘텐츠를 제작해 내부 커뮤니케이션 채널에 공유했다. 임직원을 대상으로 빈혈 관련 퀴즈 이벤트도 진행하고 추첨을 통해 기념품을 제공했다.빈혈은 혈액이 조직에 충분한 산소를 공급하지 못해 저산소증을 유.,local,10,한독,,
2026-02-13,Client,2026-02-12 07:38:00,Naver News,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3036423,'고양이 바이오 신약'으로 글로벌 영토 확장나선 유유제약,1941년 설립돼 올해로 85주년을 맞이한 유유제약이 강력한 체질 개선과 미래 먹거리 발굴에 속도를 내고 있다. 유유제약은 지난 11일 기자 간담회를 열고 박노용 대표의 경영 효율화 성과와 유원상 대표가 이끄는 반려동물 바이오 의약품 사업의 청사진을 공개했다. 이날 첫 번째 발표자로 나선 박노용 대표는 지난 수년간의 적자 고리를 끊어내고 회사를 흑자 구조로 돌려세운 경영 성과를 집중적으로 설명했다.,local,10,화이자,,
2026-02-13,Distribution,2026-02-10 15:44:00,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=428084,"한미약품, '로수젯·아모잘탄'으로 쓴 신약 신화","비만치료제 테마는 10일 장을 마치며 상승세로 거래를 끝냈다.테마 지수는 1%대 상승률을 기록하며 제약·바이오 업종 내에서 상대적 강세를 보였다. 글로벌 비만치료제 시장이 장기 성장 산업으로 부각되면서 관련 파이프라인을 보유한 국내 기업들에 매수세가 유입된 영향으로 풀이된다.장 초반부터 상승을 주도한 것은 중소형 바이오 종목들이었다.10일 한국거래소에 따르면, 이날 DXVX는 비만치료제 후보물질에 대한 기대가 부각되며 15% 이상 올라 4600원대에서 거래를 마쳤다. 신약 초기 단계 기업임에도 불구하고 기술 잠재력에 베팅하는 자금이.",local,10,블루엠텍,,
2026-02-13,Distribution,2026-02-10 17:16:00,Naver News,https://mdtoday.co.kr/news/view/1065594502714957,"블루엠텍, 김현수→김준석 대표이사 변경","김현수 전 대표 사내이사직 유지 블루엠텍 CI 의약품 유통 플랫폼 기업 블루엠텍은 9일 이사회를 통해 김준석 사내이사를 신임 대표이사로 선임했다고 공시했다. 기존 김현수 대표이사는 사임했으며, 사내이사직은 유지한다. 김준석 대표는 1977년생으로, 2017년부터 2022년까지 사노피-아벤티스코리아에서 상무로 재직했으며, 2022년 5월부터 블루엠텍 사내이사로 활동해왔다.",local,10,블루엠텍,,
2026-02-13,Client,2026-02-12 17:13:00,Naver News,https://www.sedaily.com/article/20008625?ref=naver,1위 PBM 선호의약품 됐다…美서 날개 단 삼성에피스,미국 1위 처방약급여관리업체(PBM) 익스프레스스크립츠(ESI)가 처방집에서 오리지널 의약품은 물론 후속 신약까지 제외하고 삼성에피스홀딩스(0126Z0)의 자회사 삼성바이오에피스 바이오시밀러를 선호의약품으로 채택했다. ESI가 미국 PBM 시장의 약 30%를 점유하고.,local,10,암젠,,
2026-02-13,Client,2026-02-12 17:57:00,Naver News,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202602120404&t=NNv,"[단독] 마운자로 보험청구 최대 700% 폭증...""보험사기 신고 연장""",대표적인 비만 치료 주사제 마운자로는 당뇨나 기타 질환에 대한 처방으로 보험금을 청구하면 절반이 넘는 금액을 보장받을 수 있습니다. 마운자로 실비 청구 건수가 4개월 만에 평균 570% 급증하면서 이 같...,local,10,마운자로,,
2026-02-13,Client,2026-02-12 19:20:00,Naver News,http://www.thefirstmedia.net/news/articleView.html?idxno=193564,"분당서울대병원 내분비대사내과 임수 교수팀, ‘차세대 비만약’ 개발 전략 제시 20% 이상 체중감소도 가능... ""부작용 경계해야""","위고비, 마운자로 등으로 대표되는 GLP-1 기반 비만 치료제가 식욕 및 에너지 소비와 연관된 장·췌장 호르몬 신호를 복합적으로 조절하는 약물로 빠르게 진화하고 있다는 분석이 나왔다. 이에 따라 평균 체중 감소율이 15% 안팎인 현행 치료제를 넘어 20%를 넘어서는 차세대 약제가 등장할 가능성도 점쳐진다.분당서울대병원 내분비대사내과 임수 교수 연구팀과 가톨릭의대 부천성모병원 손장원 교수 연구팀은 세계적 비만·당뇨 전문가인 독일 보훔대학 마이클 넉(Michael A. Nauck) 박사와 함께 국제 학술지 &l.",local,10,마운자로,,
2026-02-13,Client,2026-02-12 20:19:00,Naver News,https://www.mk.co.kr/article/11961625,“체중 20% 감량 효과?”…위고비 뛰어넘는 ‘차세대 약’ 나올까 - 매일경제,"공동연구진, 국제학술지 발표 주사에서 먹는 약으로 변화 비만 치료제 ‘위고비’와 ‘마운자로’를 활용한 체중 감량에 관심이 커지는 가운데, 다양한 호르몬 경로를 공략해 20% 이상의 체중 감량 효과를 기대할 수 있는 차세대 약이 출시될 수 있다는 전망이 나왔다. 분당서울대병원과 부천성모병원·독일 보훔대가 참여한 공동 연구진은 국제학술지 ‘내분비 리뷰(Endocrine Reviews)’에 발표한 비만 치료제 리뷰 논문에서 이 같은 가능성을 제시했다고 12일 밝혔다. 연구진은 ‘복합 조절’ 변화에 주목했다.",local,10,마운자로,,
2026-02-13,Client,2026-02-13 06:00:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=538648,2형 당뇨 '게임체인저' 오젬픽 등판했는데…'1% 처방' 잔혹사 반복되나 - 메디팜스투데이,2형 당뇨병 치료의 패러다임을 바꿀 '게임체인저'로 기대를 모은 GLP-1 수용체 작용제(GLP-1 RA) '오젠픽(성분명 세마글루티드)'이 국내 급여권에 진입했.,local,10,위고비,,
2026-02-13,Client,2026-02-12 11:34:00,Naver News,http://www.yonhapnewstv.co.kr/AKR20260212113316HnW,"노보, 위고비 '주사병 형태' 美 출시 계획",노보 노디스크의 위고비[연합뉴스 자료사진 제공][연합뉴스 자료사진 제공]덴마크 제약사 노보 노디스크가 비만 치료제 위고비를 바이알(주사병) 형태로 미국에서 판매할 계획이라고 밝혔습.,local,10,릴리,,
2026-02-13,Client,2026-02-12 07:56:00,Naver News,http://www.bosa.co.kr/news/articleView.html?idxno=2269804,"제형·포장·패키지 변경 잇따른 제약사 ""왜?'","최근 제약사들이 제형과 포장, 패키지 변경을 잇따라 단행하면서 의료현장과 유통업계가 주목하고 있다. 단순한 외형 수정이 아니라 생산 공정 개선과 품질 강화, 공급 안정성 확보라는 전략적 의미가 담겨 있어 현장 혼선 최소화에 기여할 것으로 기대된다.11일 관련업계에 따르면 대웅·대한뉴팜·명문·삼일·한독 등이 거래 의약품유통업체, 의료기관에 자사 일부 제품에 대한 제형, 포장, 패키지 변경 공문을 발송했다.이들 제약사들의 이번 조치들은 단순한 외형 수정이 아니라 생산 공정 개선, 품질 강화, 현장 혼선.",local,10,머크,,
2026-02-13,Client,2026-02-12 06:36:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=134591,"만성 이식편대숙주질환 약물 자카비-레주록, 환상의 ‘깐부 치료’","만성 이식편대숙주질환(cGVHD) 치료 패러다임이 ‘단일 약물간 경쟁’에서 ‘순차적 치료의 완성’으로 전환되고 있다. 기존 치료제가 염증 완화에 집중됐다면, 최근에는 장기 생존을 담보하고 비가역적 조직 손상 회복까지 겨냥하는 단계별 정밀 치료 전략이 가능해졌다는 게 의료계의 평가다.의료 현장에서는 2차 치료제인 노바티스의 ‘자카비(룩소리티닙)’와 3차 치료제로 진입한 사노피의 ‘레주록(벨루모수딜)’이 만들어낼 시너지에 주목하고 있다. 두 약물은 작용기전이 명확히 구분돼 서로의 치료 공백을 보완하는 상호 보완적 구조를 형성한다는 점에.",local,10,노바티스,,
2026-02-13,Client,2026-02-13 07:02:00,Naver News,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202602110840289200101771,"[더벨]파로스아이, 글로벌 BD 리더십 '재정비' CBO가 CIO도 겸직","글로벌 제약사 제넨텍과 로슈에서 수석연구원을 지낸 한 사장은 해외 사업 전략을 이끌며 윤정혁 대표, 남기엽 신약개발 총괄 사장, 채종철 전무와 함께 파로스아이바이오의 핵심 R&D 인력으로 꼽혀왔다. 특히 JP모건... ",local,10,로슈,,
2026-02-13,Client,2026-02-12 06:01:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/02/12/CSURR5S7UZDXBHWQVIHNKLXTFM/?utm_source=naver&utm_medium=original&utm_campaign=biz,5대 제약사 총매출 9조 눈앞...이익 가른 글로벌 수익 구조,5대 제약사 총매출 9조 눈앞...이익 가른 글로벌 수익 구조 2025년 유한·GC·한미·종근당·대웅 매출 증가 삼성바이오·셀트리온 연매출 4조원 돌파 이익 희비 가른 글로벌 수익 구조 R&D 결실이 성장 견인 제네릭·내수 의존도 낮춰야.,local,10,머크,,
