date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,final_score,strategic_score,lgbm_component,is_top20
2026-04-02,BD,2026-04-02 05:58:00,Naver News,https://www.monews.co.kr/news/articleView.html?idxno=410446,"유유제약, 류현기 상무 영입···차세대 개량신약 개발 박차 - 메디칼업저버",유유제약이 국내 주요 제약사에서 개발기획과 사업개발(BD) 분야의 핵심 역량을 쌓아온 전문가를 영입하며 신제품 라인업 강화에 나섰다.,[메디칼업저버 김지예 기자] 유유제약이 국내 주요 제약사에서 개발기획과 사업개발(BD) 분야의 핵심 역량을 쌓아온 전문가를 영입하며 신제품 라인업 강화에 나섰다.,local,10,코프로모션,,,0,,11.2,13.0,10,True
2026-04-02,BD,2026-04-01 10:50:00,Naver News,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3037855,"유유제약, 류현기 개발본부장 영입","유유제약은 국내 개발본부장으로 류현기 상무를 영입했다고 1일 밝혔다.유유제약에 따르면, 류현기 개발본부장은 성균관대 약대 학사 졸업 후 동 대학원 석사를 취득했다. 이후 광동제약, 경남제약, 한국팜비오를 거쳐 한화제약 개발본부장을 역임했다. OTC(일반의약품), ETC(전문의약품) 등 의약품을 비롯해 식품 및 음료 등 다양한 개발 업무를 진행했다.광동제약 재직 당시 다국적 제약사와의 백신 코프로모션을 주도했다.","유유제약은 국내 개발본부장으로 류현기 상무를 영입했다고 1일 밝혔다.유유제약에 따르면, 류현기 개발본부장은 성균관대 약대 학사 졸업 후 동 대학원 석사를 취득했다. 이후 광동제약, 경남제약, 한국팜비오를 거쳐 한화제약 개발본부장을 역임했다. OTC(일반의약품), ETC(전문의약품) 등 의약품을 비롯해 식품 및 음료 등 다양한 개발 업무를 진행했다.광동제약 재직 당시 다국적 제약사와의 백신 코프로모션을 주도했다. 한화제약에서는 고부가가치 개량신약 파이프라인 구축을 이끌며 연구개발 역량을 입증했다.류현기 개발본부장은 ""유유제약이 보유한",local,10,코프로모션,,,0,,11.2,13.0,10,True
2026-04-02,BD,2026-04-01 15:18:00,Naver News,https://www.topdaily.kr/articles/109502,"휴젤, ‘셀르디엠’ 국내 판권 계약 체결 外","◆휴젤, ‘셀르디엠’ 국내 판권 계약 체결 ​ 글로벌 토탈 메디컬 에스테틱 전문 기업 휴젤이 한스바이오메드와 ‘셀르디엠’에 대한 국내...","◆휴젤, ‘셀르디엠’ 국내 판권 계약 체결 ​ 글로벌 토탈 메디컬 에스테틱 전문 기업 휴젤이 한스바이오메드와 ‘셀르디엠’에 대한 국내...",local,10,코프로모션,,,0,,11.2,13.0,10,True
2026-04-02,BD,2026-04-03 05:30:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=136735,CSO수수료 인상ㆍ공급 안정 등 제약사 처방시장 ‘색다른 공략’,"국내 제약사들이 4월을 기점으로 처방의약품 시장 선점을 위한 치열한 각축전을 벌이고 있다. 신규 처방 거래처 확보를 위해 영업대행사(CSO) 수수료를 파격적으로 인상하는 것은 물론 제품의 특장점과 안정적인 공급 능력을 내세워 다각적인 영업 활성화에 총력을 기울이는 모습이다.3일 유통 및 제약업계에 따르면 안국약품은 올해 출시 예정인 신제품 라인업을 거래처에 미리 공개하며 영업 지원에 나섰다. 5월 알레르기용제 '비투스정'과 치매치료제 '도네티아정'을 시작으로 6월 비뇨기용제 '에이두타', 8월 3제 혈압강하제 '레보살탄플러스', 2.","국내 제약사들이 4월을 기점으로 처방의약품 시장 선점을 위한 치열한 각축전을 벌이고 있다. 신규 처방 거래처 확보를 위해 영업대행사(CSO) 수수료를 파격적으로 인상하는 것은 물론 제품의 특장점과 안정적인 공급 능력을 내세워 다각적인 영업 활성화에 총력을 기울이는 모습이다.3일 유통 및 제약업계에 따르면 안국약품은 올해 출시 예정인 신제품 라인업을 거래처에 미리 공개하며 영업 지원에 나섰다. 5월 알레르기용제 '비투스정'과 치매치료제 '도네티아정'을 시작으로 6월 비뇨기용제 '에이두타', 8월 3제 혈압강하제 '레보살탄플러스', 2",local,10,공동판매,,,0,,11.2,13.0,10,True
2026-04-02,Distribution,2026-04-01 07:26:00,Naver News,https://www.digitaltoday.co.kr/news/articleView.html?idxno=651796,"블루엠텍, 정기주총서 정관 변경·감사위원 사외이사 선임 등 안건 가결","의약품 유통 플랫폼 기업 블루엠텍(439580)이 정기주주총회에서 재무제표 승인과 정관 일부 변경, 감사위원 선임, 이사 보수한도 승인 안건을 모두 가결했다고 31일 공시했다. 주주총회는 2026년 3월 31일 열렸고, 의결권 행사 기준일은 2025년 12월 31일이었다.안건별로는 제11기 별도재무제표·연결재무제표 및 이익잉여금처분계산서 승인(보통결의) 안건이 가결됐다. 정관 일부 변경(특별결의) 안건도 통과했다.감사위원회 위원이 되는 사외이사 선임(특별결의) 안건 역시 가결됐다.","[디지털투데이 윤선훈 에디터] 의약품 유통 플랫폼 기업 블루엠텍(439580)이 정기주주총회에서 재무제표 승인과 정관 일부 변경, 감사위원 선임, 이사 보수한도 승인 안건을 모두 가결했다고 31일 공시했다. 주주총회는 2026년 3월 31일 열렸고, 의결권 행사 기준일은 2025년 12월 31일이었다.안건별로는 제11기 별도재무제표·연결재무제표 및 이익잉여금처분계산서 승인(보통결의) 안건이 가결됐다. 정관 일부 변경(특별결의) 안건도 통과했다.감사위원회 위원이 되는 사외이사 선임(특별결의) 안건 역시 가결됐다. 공시상 비고에는 최대",local,10,블루엠텍,,,0,,11.2,13.0,10,False
2026-04-02,BD,2026-04-03 06:31:00,Naver News,https://biz.chosun.com/science-chosun/bio/2026/04/03/CNUBB5FQDZALJFYQ77BO4CEI6A/?utm_source=naver&utm_medium=original&utm_campaign=biz,[바이오 e종목] ‘1000억 회계 손실’...알지노믹스 ‘RNA 편집’ 첫 성적표 임박,바이오 e종목 1000억 회계 손실...알지노믹스 RNA 편집 첫 성적표 임박 AACR서 RZ-001 임상 중간 결과 발표 인체 내 RNA 편집 유효성 입증 첫 시험대 원형 RNA 전달 기술로 차세대 CAR-T 도전 1000억대 회계 손실안정적 매출원 과제 릴리와 파이프라인 협력 범위 확대 기대.,바이오 e종목 1000억 회계 손실...알지노믹스 RNA 편집 첫 성적표 임박 AACR서 RZ-001 임상 중간 결과 발표 인체 내 RNA 편집 유효성 입증 첫 시험대 원형 RNA 전달 기술로 차세대 CAR-T 도전 1000억대 회계 손실안정적 매출원 과제 릴리와 파이프라인 협력 범위 확대 기대,local,10,계약,,,0,,10.8,12.0,10,True
2026-04-02,Client,2026-04-02 10:20:00,Naver News,http://www.inews24.com/view/1956173,"대웅제약 스토보클로, 출시 첫해 매출 118억원 돌파","국내 1호 프롤리아 시밀러…데노수맙 시장 점유율 14% 기록 대웅제약은 셀트리온제약과 공동 판매 중인 골다공증 치료제 '스토보클로(성분 데노수맙)'가 출시 첫해 누적 매출 118억원을 넘겼다고 2일 밝혔다. 스토보클로는 글로벌 제약사 암젠이 개발한 '프롤리아'의 국내 1호 바이오시밀러다. 지난해 3월 출시됐으며, 최근 출시 1주년을 맞았다.","국내 1호 프롤리아 시밀러&hellip;데노수맙 시장 점유율 14% 기록 대웅제약은 셀트리온제약과 공동 판매 중인 골다공증 치료제 '스토보클로(성분 데노수맙)'가 출시 첫해 누적 매출 118억원을 넘겼다고 2일 밝혔다. 스토보클로는 글로벌 제약사 암젠이 개발한 '프롤리아'의 국내 1호 바이오시밀러다. 지난해 3월 출시됐으며, 최근 출시 1주년을 맞았다.",local,10,암젠,,,0,,10.8,12.0,10,True
2026-04-02,BD,2026-04-02 13:46:00,Naver News,https://www.ezyeconomy.com/news/articleView.html?idxno=234270,"삼성바이오로직스, 美 록빌 공장 인수 완료…글로벌 생산체계 확대",삼성바이오로직스가 미국 메릴랜드주 록빌 소재 바이오의약품 생산시설 인수를 완료하며 글로벌 생산체계 확대에 나섰다.삼성바이오로직스는 3월 31일(현지시간) 글락소스미스클라인(GSK)으로부터 록빌 생산시설 인수를 최종 완료했다고 2일 밝혔다.이번 인수는 지난해 12월 계약 체결 이후 약.,삼성바이오로직스가 미국 메릴랜드주 록빌 소재 바이오의약품 생산시설 인수를 완료하며 글로벌 생산체계 확대에 나섰다.삼성바이오로직스는 3월 31일(현지시간) 글락소스미스클라인(GSK)으로부터 록빌 생산시설 인수를 최종 완료했다고 2일 밝혔다.이번 인수는 지난해 12월 계약 체결 이후 약,local,10,GSK,,,0,,10.8,12.0,10,True
2026-04-02,Client,2026-04-02 19:44:00,Naver News,https://www.obsnews.co.kr/news/articleView.html?idxno=1519539,"""미국, '약값 인하 미합의' 제약사에 관세 부과 추진""","트럼프 미국 행정부가 약값을 인하하지 않은 제약사에 조만간 관세를 부과할 예정이라고 블룸버그 통신이 보도했습니다.보도에 따르면 이번 관세 조치는 트럼프 행정부와 약값 인하에 대해 합의하지 않았거나, 협상 중이지 않은 제약사들이 대상입니다.트럼프 행정부는 수입 의약품과 ...","트럼프 미국 행정부가 약값을 인하하지 않은 제약사에 조만간 관세를 부과할 예정이라고 블룸버그 통신이 보도했습니다.보도에 따르면 이번 관세 조치는 트럼프 행정부와 약값 인하에 대해 합의하지 않았거나, 협상 중이지 않은 제약사들이 대상입니다.트럼프 행정부는 수입 의약품과 ...",local,10,릴리,,,0,,10.4,11.0,10,True
2026-04-02,Client,2026-04-02 16:22:00,Naver News,https://www.joongboo.com/news/articleView.html?idxno=363721669,설 선물로 불티났던 ‘먹는 알부민’…알고보니 의약품 아닌 과대광고 - 중부일보,“자주 피곤함을 느끼는 분들은 꼭 챙겨드세요.”2일 오전 방문한 안산의 한 약국. 계산대 바로 앞에는 영양제 형태의 ‘먹는 알부민’이 ‘영양 보충·활력 충전’ 등의 효과가 강조된 채 진열돼 있었다.,“자주 피곤함을 느끼는 분들은 꼭 챙겨드세요.”2일 오전 방문한 안산의 한 약국. 계산대 바로 앞에는 영양제 형태의 ‘먹는 알부민’이 ‘영양 보충·활력 충전’ 등의 효과가 강조된 채 진열돼 있었다.,local,10,바이오젠,,,0,,10.4,11.0,10,True
2026-04-02,Client,2026-04-03 00:08:00,Naver News,https://www.joongang.co.kr/article/25417182,"[오상우의 내 몸 사용 교과서] 비만약 1조원 시대, 누구를 위한 혁신인가 | 중앙일보",증권가에 따르면 올해 국내 비만약 시장은 연 매출 1조원 시대를 열 전망이다. 비만약 시장의 기형적 성장 이면에는 거대 글로벌 제약사의 사회적 책임 부재라는 민낯이 숨어 있다. 비만약의 쏠림 현상이 심화하는 시장의 열기 속에서 소외된 환자들을 위한 우리 사회의 공적 역할은 어디에 있을까 글로벌 제약사의 자본 논리와 정부의 무관심이 맞물린 틈바구니에서 가장 취약한 고리에 있는 환자들의 건강권은 오늘도 뒷전으로 밀려나고 있다.,증권가에 따르면 올해 국내 비만약 시장은 연 매출 1조원 시대를 열 전망이다. 비만약 시장의 기형적 성장 이면에는 거대 글로벌 제약사의 사회적 책임 부재라는 민낯이 숨어 있다. 비만약의 쏠림 현상이 심화하는 시장의 열기 속에서 소외된 환자들을 위한 우리 사회의 공적 역할은 어디에 있을까 글로벌 제약사의 자본 논리와 정부의 무관심이 맞물린 틈바구니에서 가장 취약한 고리에 있는 환자들의 건강권은 오늘도 뒷전으로 밀려나고 있다.,local,10,위고비,,,0,,10.4,11.0,10,False
2026-04-02,Client,2026-04-03 04:55:00,Naver News,http://www.edaily.co.kr/news/newspath.asp?newsid=01689206645412512,"트럼프, 일부 수입 의약품에 최대 100% 관세…한국은 15% 적용","도널드 트럼프 행정부가 일부 수입 의약품에 최대 100%에 달하는 고율 관세를 부과하기로 했다. 해외 생산에 의존하는 의약품 공급 구조를 재편하고, 제조시설을 미국으로 이전하도록 압박하기 위한 조치다. 지난해 4월 도널드 트럼프 미국 대통령이 워싱턴 DC 백악관 로...","도널드 트럼프 행정부가 일부 수입 의약품에 최대 100%에 달하는 고율 관세를 부과하기로 했다. 해외 생산에 의존하는 의약품 공급 구조를 재편하고, 제조시설을 미국으로 이전하도록 압박하기 위한 조치다.  지난해 4월 도널드 트럼프 미국 대통령이 워싱턴 DC 백악관 로...",local,10,릴리,,,0,,10.4,11.0,10,False
2026-04-02,BD,2026-04-02 15:42:00,Naver News,https://daily.hankooki.com/news/articleView.html?idxno=1354538,"제약업계, 약가 인하에 R&D 수장 교체…글로벌·신약으로 승부","국내 제약바이오 기업들이 연구개발(R&D) 수장을 글로벌 경험을 갖춘 인물로 교체하며 조직 재편에 속도를 내고 있다. 약가 인하 정책이 본격화되면서 제네릭 중심 수익 구조에서 벗어나 신약·글로벌 전략 중심으로 체질 전환에 나선 모습이다.2일 업계에 따르면 일동제약은 지난 1일 박재홍 박사를 R&D 본부장(사장)으로 선임했다.박 사장은 연세대 생명공학 학·석사를 거쳐 미국 보스턴대 의과대학에서 박사 학위를 취득했다. 이후 하버드대 의과대학에서 연구원으로 근무했으며, 얀센, 다케다제약, 베링거인겔하임 등 글로.","[데일리한국 심우민 기자] 국내 제약바이오 기업들이 연구개발(R&D) 수장을 글로벌 경험을 갖춘 인물로 교체하며 조직 재편에 속도를 내고 있다. 약가 인하 정책이 본격화되면서 제네릭 중심 수익 구조에서 벗어나 신약·글로벌 전략 중심으로 체질 전환에 나선 모습이다.2일 업계에 따르면 일동제약은 지난 1일 박재홍 박사를 R&D 본부장(사장)으로 선임했다.박 사장은 연세대 생명공학 학·석사를 거쳐 미국 보스턴대 의과대학에서 박사 학위를 취득했다. 이후 하버드대 의과대학에서 연구원으로 근무했으며, 얀센, 다케다제약, 베링거인겔하임 등 글로",local,10,CSO,,,0,,10.4,11.0,10,True
2026-04-02,Client,2026-04-03 01:33:00,Naver News,https://www.newspim.com/news/view/20260403000006,"""트럼프 정부, 일부 수입 의약품에 100% 관세 부과 준비""",도널드 트럼프 미국 행정부가 일부 수입 의약품에 대해 100%에 달하는 고율 관세 부과를 준비 중인 것으로 알려졌다. 2일(현지시간) 미국 경제전문매체 CNBC가 입수한 정부 문건에 따르면 트럼프 행정부는 특허 의약품 및 그.,[뉴욕=뉴스핌] 김민정 특파원 = 도널드 트럼프 미국 행정부가 일부 수입 의약품에 대해 100%에 달하는 고율 관세 부과를 준비 중인 것으로 알려졌다. 2일(현지시간) 미국 경제전문매체 CNBC가 입수한 정부 문건에 따르면 트럼프 행정부는 특허 의약품 및 그,local,10,화이자,,,0,,10.4,11.0,10,False
