date,category,published_date,site_name,url,title,summary,content,region,score_ag,keywords,reward_x,rl_score,lgbm_score,reward_y,strategic_score,lgbm_component,strategic_score_norm,final_score,is_top20
2026-08-20,Client,2026-08-19 00:00:00,Naver News,https://www.pharmnews.com/news/articleView.html?idxno=305674,"'퇴방약 최후 보루' 수급안정선도기업, 기등재 재평가서 사라진 안전판 - 팜뉴스","보건복지부의 약가제도 개편안 윤곽이 드러나면서, 정작 국가 필수의약품 공급의 최전선을 지켜온 '수급안정선도화제약기업(이하 수급안정선도기업)'이 제도 설계의 사각지.","보건복지부의 약가제도 개편안 윤곽이 드러나면서, 정작 국가 필수의약품 공급의 최전선을 지켜온 '수급안정선도화제약기업(이하 수급안정선도기업)'이 제도 설계의 사각지",local,10,오펠라,,,0.9316266295526644,,7.0,9.316266295526644,3.1818181818181817,6.862487050043258,True
2026-08-20,Client,2026-08-19 10:00:00,Naver News,https://www.etoday.co.kr/news/view/2614271,만성·희귀질환 치료 급여 지연…속 타는 환자들,희귀·중증·만성질환 환자들에게 필요한 치료제와 의료기기의 건강보험 급여 적용이 지연되면서 환자들의 우려가 커졌다.,(그래픽=손미경 기자 sssmk@)희귀·중증·만성질환 환자들에게 필요한 치료제와 의료기기의 건강보험 급여 적용이 지연되면서 환자들의 우려가 커졌다.,local,10,아스텔라스,,,0.8248090570369199,,10.0,8.248090570369198,4.545454545454545,6.767036160403337,True
2026-08-20,Distribution,2026-08-21 05:00:00,Naver News,https://www.etoday.co.kr/news/view/2616359,"블루엠텍, 바이오신약·에스테틱·백신 키운다…의약품 유통 성장축 확대","블루엠텍이 바이오신약과 미용·성형(에스테틱), 프리미엄 백신을 중심으로 의약품 유통 포트폴리오 확대에 속도를 내고.","(그래픽=신미영 기자 win8226@)블루엠텍이 바이오신약과 미용·성형(에스테틱), 프리미엄 백신을 중심으로 의약품 유통 포트폴리오 확대에 속도를 내고",local,10,블루엠텍,,,0.7315405871180933,,13.0,7.315405871180934,5.909090909090909,6.752879886344925,False
2026-08-20,BD,2026-08-20 18:26:00,Naver News,http://www.bokuennews.com/news/article.html?no=282845,플랫폼 자본의 '약국 길들이기' 금지… 마약류 오남용 방지벽 마련,이에 따라 비대면진료 플랫폼과 특수관계에 있는 도매상이 제휴 약국에 의약품을 공급하는 방식으로 규제를 회피하는 행위도 차단될 전망이다. 이번 개정으로 플랫폼 자본이 직접 또는 특수관계인을 통해 의약품 도매업에... ,이에 따라 비대면진료 플랫폼과 특수관계에 있는 도매상이 제휴 약국에 의약품을 공급하는 방식으로 규제를 회피하는 행위도 차단될 전망이다. 이번 개정으로 플랫폼 자본이 직접 또는 특수관계인을 통해 의약품 도매업에... ,local,10,제휴,,,0.9103782919482705,,7.0,9.103782919482704,3.1818181818181817,6.734997024416895,True
2026-08-20,BD,2026-08-20 06:02:00,Naver News,https://www.dailypharm.com/user/news/341581?REFERER=NP,[데일리팜]연구비 늘어도 비율은 감소…혁신형제약 약가우대의 역설,주요 전통제약사들이 상반기 연구개발(R&D) 투자를 늘린 것으로 나타났다. 정부의 약가인하 압박에도 새 먹거리를 위한 투자 활동을 활발하게 전개했다. 하지만 R&D 투자를 늘렸는데도 높은 실적 성장세 영향으로 매출 대비 투자액 비중은 감소하는 업체들이 속출했다. R&D 투자 비중을 기준으로 약가를 우대하는 정책이 실적 향상 기업들에 불리하게 작용할 수 있다는 지적이 나온다.,주요 전통제약사들이 상반기 연구개발(R&D) 투자를 늘린 것으로 나타났다. 정부의 약가인하 압박에도 새 먹거리를 위한 투자 활동을 활발하게 전개했다. 하지만 R&D 투자를 늘렸는데도 높은 실적 성장세 영향으로 매출 대비 투자액 비중은 감소하는 업체들이 속출했다. R&D 투자 비중을 기준으로 약가를 우대하는 정책이 실적 향상 기업들에 불리하게 작용할 수 있다는 지적이 나온다. 20…,local,10,특허만료,,,0.8936217917303569,,7.0,8.93621791730357,3.1818181818181817,6.6344580231094135,True
2026-08-20,Client,2026-08-21 03:00:00,Naver News,https://www.mt.co.kr/thebio/2026/08/21/2026082019042331571,'주사 한 방'에 망할 줄 알았는데 비만치료제가 살린 헬스케어앱 - 머니투데이,'위고비'와 '마운자로'로 대표되는 GLP-1(글루카곤유사펩타이드-1) 계열 비만치료제가 국내에 상륙하면서 생존확률이 극히 낮아질 것으로 전망되던 다이어트앱(애플리케이션)을 비롯한 헬스케어·메디테크 서비스들이 비만치료제 덕에 오히려 새로운 사업기회를 얻고 있다.,'위고비'와 '마운자로'로 대표되는 GLP-1(글루카곤유사펩타이드-1) 계열 비만치료제가 국내에 상륙하면서 생존확률이 극히 낮아질 것으로 전망되던 다이어트앱(애플리케이션)을 비롯한 헬스케어·메디테크 서비스들이 비만치료제 덕에 오히려 새로운 사업기회를 얻고 있다.,local,10,출시,,,0.7998924087485838,,10.0,7.998924087485838,4.545454545454545,6.6175362706733205,True
2026-08-20,Distribution,2026-08-18 17:03:00,Naver News,https://www.mt.co.kr/stock/2026/08/18/2026081816331946032,"블루엠텍 매출 성장세 눈길…""연간 흑자 전환 원년 될 것"" - 머니투데이","""올해를 이익 창출 궤도에 올라서는 시작점으로 보고 있습니다. 블루엠텍이 연간 흑자로 전환하는 원년이 될 것입니다. ""  김준석 블루엠텍 대표는 18일 머니투데이와 만나 ""주력 사업인 의약품유통 사업이 적자에서 흑자로 돌아서 향후 지속적인 성장을 자신할 수 있게 됐다""며 이같이 밝혔다.","""올해를 이익 창출 궤도에 올라서는 시작점으로 보고 있습니다. 블루엠텍이 연간 흑자로 전환하는 원년이 될 것입니다. ""  김준석 블루엠텍 대표는 18일 머니투데이와 만나 ""주력 사업인 의약품유통 사업이 적자에서 흑자로 돌아서 향후 지속적인 성장을 자신할 수 있게 됐다""며 이같이 밝혔다.",local,10,블루엠텍,,,0.7061002184327835,,13.0,7.061002184327835,5.909090909090909,6.600237674233064,False
2026-08-20,Client,2026-08-20 06:02:00,Naver News,https://www.dailypharm.com/user/news/341575?REFERER=NP,[데일리팜]총리실 범부처 협의 가동…임신중지약 허가·급여 가시화,"오랫동안 입법 공백과 부처 간 이견으로 묶여 있던 임신중지의약품의 국내 도입이 급물살을 타고 있다. 대통령의 실용적 도입 주문 이후 국무총리실을 중심으로 범부처 협의가 본격 가동된 가운데, 보건복지부가 전문학회의 임상 가이드라인 마련 지원과 건강보험 급여화 검토에 착수하는 등 정부 차원의 구체적인 실행 계획이 가시화되고 있다. 도입 논의에 속도가 붙은 결정적 계기는….","오랫동안 입법 공백과 부처 간 이견으로 묶여 있던 임신중지의약품의 국내 도입이 급물살을 타고 있다. 대통령의 실용적 도입 주문 이후 국무총리실을 중심으로 범부처 협의가 본격 가동된 가운데, 보건복지부가 전문학회의 임상 가이드라인 마련 지원과 건강보험 급여화 검토에 착수하는 등 정부 차원의 구체적인 실행 계획이 가시화되고 있다. 도입 논의에 속도가 붙은 결정적 계기는…",local,10,현대약품,,,0.8538592739173562,,8.0,8.538592739173561,3.6363636363636367,6.577701098049592,True
2026-08-20,Client,2026-08-20 16:30:00,Naver News,https://www.sisajournal-e.com/news/articleView.html?idxno=423184,성조숙증藥 시장 1위 AZ ‘졸라덱스’···동아ST 파트너 ‘입센’ 추격 - 시사저널e,국내 성조숙증 및 전립선암 치료제 시장 1위는 지난해에 이어 올 1분기도 아스트라제네카 ‘졸라덱스’가 차지했다.,[시사저널e=이상구 의약전문기자] 국내 성조숙증 및 전립선암 치료제 시장 1위는 지난해에 이어 올 1분기도 아스트라제네카 ‘졸라덱스’가 차지했다. 반면 지난해 7,local,10,아스트라제네카,,,0.7928146381800014,,10.0,7.928146381800014,4.545454545454545,6.575069647261826,True
2026-08-20,Distribution,2026-08-14 09:46:00,Naver News,https://www.apsk.co.kr/news/articleView.html?idxno=540137,"유유제약, ETC 성장에 상반기 영업익 34.8%↑…수익성 개선 뚜렷 - 메디팜스투데이",유유제약이 전문의약품(ETC) 매출 성장에 힘입어 올해 상반기 외형과 수익성을 동시에 끌어올렸다. 특히 주력 품목인 혈액순환 개선제 '타나민'을 비롯해 고지혈증.,유유제약이 전문의약품(ETC) 매출 성장에 힘입어 올해 상반기 외형과 수익성을 동시에 끌어올렸다. 특히 주력 품목인 혈액순환 개선제 '타나민'을 비롯해 고지혈증,local,10,블루엠텍,,,0.7917197630023682,,10.0,7.917197630023683,4.545454545454545,6.568500396196028,False
2026-08-20,Client,2026-08-21 06:02:00,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=331352,[약업신문]희귀질환 환자단체 평판 ‘톱3’…소비·로슈·바이오마린 순,"희귀질환 환자단체가 평가한 제약기업 평판 순위에서 소비(Sobi), 로슈, 바이오마린이 1, 2, 3위를 차지했다. 이미지는 AI를 활용해 만든 이미지.희귀질환 환자단체가 평가한 제약기업 평판 순위에서 소비(Sobi),...","희귀질환 환자단체가 평가한 제약기업 평판 순위에서 소비(Sobi), 로슈, 바이오마린이 1, 2, 3위를 차지했다. 이미지는 AI를 활용해 만든 이미지.희귀질환 환자단체가 평가한 제약기업 평판 순위에서 소비(Sobi),...",local,10,사노피,,,0.8729368226544341,,7.0,8.729368226544342,3.1818181818181817,6.510348208653877,True
2026-08-20,Distribution,2026-08-21 00:04:00,Naver News,http://www.00news.co.kr/news/articleView.html?idxno=105998,"[K제약·바이오 미래] K뷰티 만난 동국제약, 글로벌 입지 굳히기",대한민국의 차세대 핵심 성장 동력으로 부상한 제약·바이오 산업이 자본시장의 비약적인 성장과 발을 맞추며 역사적인 제2의 도약기를 맞이하고 있다. 혁신과 독자적인 기술력으로 글로벌 시장의 판도를 바꾸려는 우리 기업들의 도전이 전례 없는 전환점을 맞이하고 있는 시점. 이에 는 변하는 글로벌 환경 속에서 우리 기업들이 나아가고 있는 전략과 방향성을 살펴보고 지속 가능한 성장의 청사진을 다각도로 조망하고자 한다.,대한민국의 차세대 핵심 성장 동력으로 부상한 제약·바이오 산업이 자본시장의 비약적인 성장과 발을 맞추며 역사적인 제2의 도약기를 맞이하고 있다. 혁신과 독자적인 기술력으로 글로벌 시장의 판도를 바꾸려는 우리 기업들의 도전이 전례 없는 전환점을 맞이하고 있는 시점. 이에 는 변하는 글로벌 환경 속에서 우리 기업들이 나아가고 있는 전략과 방향성을 살펴보고 지속 가능한 성장의 청사진을 다각도로 조망하고자 한다. 공공뉴스=정진영 기자 동국제약의 독자 기술력을 집약한 고기능성 더마 브랜드 ‘루온셀’이 국내 뷰티·헬스케어,local,10,CJ,,,0.7816728305325393,,10.0,7.816728305325393,4.545454545454545,6.508218801377054,False
2026-08-20,BD,2026-08-21 06:02:00,Naver News,https://www.dailypharm.com/user/news/341586?REFERER=NP,[데일리팜]국산신약도 수백억 증발…약가인하 충격 시나리오 살펴보니,개편 약가제도 아래에서 국산신약도 대규모 처방실적 감소가 불가피할 것으로 전망된다. 국산신약 중 가장 높은 원외처방액을 기록 중인 케이캡(테고프라잔)은 특허만료 후 5년 새 처방실적이 1000억원 이상 감소할 전망이다. 이미 특허가 만료돼 제네릭이 발매된 펠루비(펠루비프로펜)의 경우도 기존 약가인하와 더불어 새 약가제도에 따라 작년 572억원 수준의 처방실적이 1년 만에 250….,개편 약가제도 아래에서 국산신약도 대규모 처방실적 감소가 불가피할 것으로 전망된다. 국산신약 중 가장 높은 원외처방액을 기록 중인 케이캡(테고프라잔)은 특허만료 후 5년 새 처방실적이 1000억원 이상 감소할 전망이다. 이미 특허가 만료돼 제네릭이 발매된 펠루비(펠루비프로펜)의 경우도 기존 약가인하와 더불어 새 약가제도에 따라 작년 572억원 수준의 처방실적이 1년 만에 250…,local,10,제네릭,,,0.8720391163353092,,7.0,8.720391163353092,3.1818181818181817,6.504961970739128,True
2026-08-20,Client,2026-08-20 16:30:00,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=479108,한독소비 출범 2년…희귀질환 사업 본궤도 오르나,"정부가 희귀질환 치료제의 건강보험 등재 절차를 손보면서 한독의 전문의약품 사업에도 힘이 실릴 전망이다. 한독은 스웨덴 제약사 소비(Sobi)와 손잡고 유망 신약의 국내 도입에 적극 나서고 있다. 항암제와 희귀질환을 두 축으로 새로운 성장동력을 마련하려는 행보다.20일 업계에 따르면 한독소비가 들여오는 희귀질환 치료제들이 잇따라 시장 진입을 앞두고 있다. 골수섬유증 치료제 '본조캡슐(파크리티닙시트르산염)'은 신속심사 대상 지정 약 2년 만에 허가를 받았고, 가족성 카일로마이크론혈증 증후군(FCS) 치료제 '올레자르센'도 허가 절차에.","정부가 희귀질환 치료제의 건강보험 등재 절차를 손보면서 한독의 전문의약품 사업에도 힘이 실릴 전망이다. 한독은 스웨덴 제약사 소비(Sobi)와 손잡고 유망 신약의 국내 도입에 적극 나서고 있다. 항암제와 희귀질환을 두 축으로 새로운 성장동력을 마련하려는 행보다.20일 업계에 따르면 한독소비가 들여오는 희귀질환 치료제들이 잇따라 시장 진입을 앞두고 있다. 골수섬유증 치료제 '본조캡슐(파크리티닙시트르산염)'은 신속심사 대상 지정 약 2년 만에 허가를 받았고, 가족성 카일로마이크론혈증 증후군(FCS) 치료제 '올레자르센'도 허가 절차에",local,10,한독,,,0.8416210830319479,,8.0,8.416210830319478,3.6363636363636367,6.504271952737142,True
2026-08-20,Client,2026-08-20 15:44:00,Naver News,http://www.hemophilia.co.kr/news/articleView.html?idxno=43930,혈우병 B 치료 선택지 넓어졌다…“좋은 치료는 환자마다 다르다” - 헤모필리아라이프,혈우병 B 치료는 불과 몇 가지 선택지만을 놓고 결정하던 시대에서 벗어나고 있다. 혈장유래 제9인자와 재조합 응고인자에서 시작한 치료는 반감기 연장 제제와 새로운.,혈우병 B 치료는 불과 몇 가지 선택지만을 놓고 결정하던 시대에서 벗어나고 있다. 혈장유래 제9인자와 재조합 응고인자에서 시작한 치료는 반감기 연장 제제와 새로운,local,10,리제네론,,,0.8660601029083125,,7.0,8.660601029083125,3.1818181818181817,6.469087890177147,False
2026-08-20,BD,2026-08-18 05:56:00,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=540716,정맥주사→피하주사로 속속 전환…제약업계 경쟁축 변화 - 약사공론,제약·바이오업계에서 정맥주사(IV) 의약품을 피하주사(SC) 제형으로 전환하는 움직임이 빨라지고 있다. 기존에는 특허 만료에 대응하기 위한 오리지널 의약품의 수명.,제약·바이오업계에서 정맥주사(IV) 의약품을 피하주사(SC) 제형으로 전환하는 움직임이 빨라지고 있다. 기존에는 특허 만료에 대응하기 위한 오리지널 의약품의 수명,local,10,바이오젠,,,0.8578484218135977,,7.0,8.578484218135976,3.1818181818181817,6.419817803608858,True
2026-08-20,Client,2026-08-20 05:12:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=141335,“돋보기 대신 안약” … 국내 노안치료제 허가 ‘1타 경쟁’ 치열,"국내 노안치료제 시장이 본격적인 개화 단계에 접어들고 있다. 그동안 노안은 안경이나 렌즈, 수술에 의존해왔지만 최근 노안 개선을 목표로 한 점안제들이 잇따라 국내 허가 절차에 돌입하면서 새로운 치료 옵션이 등장할 전망이다.20일 업계에 따르면 현재 국내에서는 광동제약 ‘유베지’, 알보젠코리아 ‘비즈’, 제테마 필로카르핀 점안제 등이 허가 신청에 나선 것으로 파악된다. 여기에 옵투스제약이 ‘클로시’ 도입을 추진하고 있어 경쟁 제품은 더욱 늘어날 전망이다.광동제약은 홍콩 자오커와 국내 독점 라이선스 계약을 체결하고 유베지의 국내 개발ㆍ.","국내 노안치료제 시장이 본격적인 개화 단계에 접어들고 있다. 그동안 노안은 안경이나 렌즈, 수술에 의존해왔지만 최근 노안 개선을 목표로 한 점안제들이 잇따라 국내 허가 절차에 돌입하면서 새로운 치료 옵션이 등장할 전망이다.20일 업계에 따르면 현재 국내에서는 광동제약 ‘유베지’, 알보젠코리아 ‘비즈’, 제테마 필로카르핀 점안제 등이 허가 신청에 나선 것으로 파악된다. 여기에 옵투스제약이 ‘클로시’ 도입을 추진하고 있어 경쟁 제품은 더욱 늘어날 전망이다.광동제약은 홍콩 자오커와 국내 독점 라이선스 계약을 체결하고 유베지의 국내 개발ㆍ",local,10,애브비,,,0.7644543848193311,,10.0,7.644543848193312,4.545454545454545,6.404908127097805,False
