date,category,published_date,site_name,url,title,summary,region,score_ag,keywords,reward,rl_score
2026-01-23,Distribution,2026-01-22 9:30,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=267213,"DKSH코리아, '로미플레이트' 재생불량성빈혈 1차요법 급여 추진 - 약사공론",DKSH코리아 헬스케어 사업부는 재생불량성빈혈(AA) 치료제인 로미플레이트주(성분명 로미플로스팀))의 1차 치료요법 급여확대를 추진 중이라고 밝혔다.,local,8,DKSH,1,
2026-01-23,Distribution,2026-01-21 11:10,Naver News,http://www.veritas-a.com/news/articleView.html?idxno=595128,"광주보건대 임상병리학과, ‘메디-로드 투어’ 프로그램 운영",광주보건대(총장 김경태) 임상병리학과는 2026년 1월 19일부터 20일까지 1박 2일간 서울 DKSH코리아 바이오융합교육센터에서 재학생을 대상으로 '메디-로드 투어' 프로그램을 운영했다고 밝혔다.지역혁신중심 대학지원체계(RISE) 사업의 일환으로 진행된.,local,8,DKSH,0,
2026-01-23,Distribution,2026-01-20 14:42,Naver News,http://www.doctorstimes.com/news/articleView.html?idxno=236403,[제약업계 소식] 1월 20일,"DKSH코리아, TPO-RA 제제 ‘로미플레이트주’ 중증 재생불량성빈혈 1차요법 급여확대 추진DKSH코리아 헬스케어 사업부는 재생불량성빈혈(AA) 치료제인 로미플레이트주(성분명 로미플로스팀))의 1차 치료요법 급여확대를 추진 중이라고 밝혔다. 현재 로미플레이트주는 기존 면역억제치료에 반응하지 않는 재생불량성빈혈에 한해 2차 치료요법으로 급여가 적용되고 있다. 이번 1차 치료요법 급여확대가 승인되면 이전에 치료경험이 없는 중증 재생불량성빈혈(SAA) 환자에서 면역억제요법과 병용하여 요양급여 적용을 받을 수 있게 된다.재생불량성빈혈(.",local,8,DKSH,0,
2026-01-23,Distribution,2026-01-20 11:54,Naver News,https://m.skyedaily.com/news_view.html?ID=296028,'로미플레이트주' 재생불량성 빈혈 1차 급여확대 추진,사진=DKSH코리아 로미플레이트주의 재생불량성빈혈 1차 치료요법 급여 확대가 추진된다. 스위스에 본사를 두고 있는 DKSH코리아 헬스케어 사업부는 재생불량성빈혈 치료제 로미플레이트주(성분명 로미플로스팀)의 1차... ,local,8,DKSH,1,
2026-01-23,Distribution,2026-01-20 11:02,Naver News,http://www.mkhealth.co.kr/news/articleView.html?idxno=77258,"[제약소식] ""멀티볼로 바르고 빠르게 흡수""… 신신제약 '디클로맥스겔' 출시 등","신신제약은 강력한 진통 효과와 사용 편의성을 동시에 강화한 프리미엄 진통·소염겔 '디클로맥스겔'을 출시했다고 20일 밝혔다.디클로맥스겔은 비스테로이드성 진통소염제(NSAID) 성분인 디클로페낙디에틸암모늄을 함유한 외용제로, 근육통과 관절통 등 다양한 통증 부위에 빠르고 강력한 진통·소염 효과를 제공한다.이번 신제품의 가장 큰 특징은 사용자 편의성을 대폭 강화한 용기 디자인이다. 약물 토출부에 스테인리스 멀티볼을 적용해 손에 약물을 묻히지 않고 통증 부위에 마사지하듯 도포할 수 있도록 설계했다. 여기에 스테인리스 멀티볼이 전달하는 물.",local,8,DKSH,0,
2026-01-23,Distribution,2026-01-19 11:08,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=419060,"지방간염부터 중이염까지… 안지오랩,  '혈관신생 억제' 하나로 질병 5종 동시 공략","건강관리업체·서비스 업종이 19일 상승세를 나타내고 있다.투자자들의 관심은 단기 급등주와 안정적인 대형주 사이에서 나뉘고 있으며, 종목별 흐름이 엇갈리면서 업종 전체 상승률은 0.96% 수준으로 집계된다. 업종 상승은 최근 헬스케어 수요 확대와 일부 바이오 신약 임상 소식이 겹치면서 매수세를 유도하고 있는 것으로 분석된다.한국거래소에 따르면, 이날 오전 10시 59분 현재 프롬바이오는 장 초반부터 강한 매수세를 보이며 15% 이상 상승중이다. 이 종목은 최근 혈액 검사 기반 건강관리 솔루션의 시장 반응이 긍정적으로 나타나면서 투자자.",local,8,블루엠텍,0,
2026-01-23,Distribution,2026-01-17 7:54,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=418427,싸이토젠·DXVX 주가 신바람... 항암·바이오신약 연구 성과가 호재로 작용,"건강관리업체 및 서비스 업종은 16일 전일 대비 2.71% 상승하며 장을 마감했다.업종 전반은 바이오·헬스케어 분야의 신규 서비스와 연구 성과 기대가 투자심리를 견인한 것으로 분석됐다.한국거래소에 따르면, 프롬바이오는 상한가를 기록하며 29.97% 급등했다(1544원). 프리미엄 건강기능식품과 바이오헬스케어 서비스 확대 기대가 투자자들의 매수세를 자극했다.싸이토젠과 DXVX도 각각 14.83%, 6.28% 상승하며 항암·바이오신약 연구 성과가 호재로 작용했다. 차바이오텍, 케어젠, 고바이오랩, HEM파마, 뉴온, 지씨셀, 케어랩스,.",local,8,블루엠텍,0,
2026-01-23,Distribution,2026-01-16 14:18,Naver News,https://www.pinpointnews.co.kr/news/articleView.html?idxno=418168,투약 횟수 줄이는 신약 기술...삼천당제약 장기 성장 모멘텀 부상,"삼천당제약 주가가 휘파람을 불고 있다.16일 한국거래소에 따르면 이날 오후 2시10분 현재 6.11% 올라 26만 9000원에 거래중이다.삼천당제약이 장기지속형 주사제(Long-Acting Injection)를 중심으로 글로벌 제약 시장 진출에 속도를 내면서 주가에 훈풍을 불어 넣고 있는 것으로 해석된다.지난 12일부터 14일까지 3일간 국내 주요 투자사를 대상으로 기업설명회(IR)를 열고, 장기지속형 주사제 사업의 글로벌 진출 배경과 향후 성장 전략을 공개했다.삼천당제약은 현재 상업화에 근접한 장기 파이프라인 4개 제품을 확보한.",local,8,블루엠텍,0,
2026-01-23,Client,2025-12-23 14:02,Naver News,https://www.sentv.co.kr/article/view/sentv202512230044,"“치료의 끝까지 함께”…한국메나리니, 구세군 배웅 프로젝트 후원",이탈리아의 글로벌 제약사 메나리니의 한국법인 한국메나리니는 지난 18일 구세군대한본영에서 암 환우의 소원 앰뷸런스 지원 캠페인 ‘배웅 프로.,local,6,메나리니,0,
2026-01-23,Client,2026-01-09 7:01,Naver News,https://www.chosun.com/economy/science/2026/01/09/635WSMDSNFAT7KGCZAVIGPTU4Y/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,“과학에 진심…R&D 투자 계속 선도하겠다”,"스위스 제약회사 노바티스에서 일을 시작해 메나리니, 삼성바이오에피스 등을 거쳐 2023년 8월 한국MSD 대표이사로 취임했다. 김 대표이사는 “MSD 글로벌 전체가 진행하는 종양학 임상 연구의 73%가 한국 연구 기관에서... ",local,6,메나리니,0,
2026-01-23,Client,2025-12-23 16:00,Naver News,https://www.nbntv.co.kr/news/articleView.html?idxno=4015953,"한국메나리니, 배웅 프로젝트에 500만 원 기부 - 내외경제TV","이탈리아의 글로벌 제약사 메나리니의 한국법인 한국메나리니는 지난 18일, 구세군대한본영에서 암 환우의 소원 앰뷸런스 지원 캠페인.",local,6,메나리니,0,
2026-01-23,Client,2026-01-22 9:46,Naver News,https://www.dailymedi.com/news/news_view.php?wr_id=933204,예스카타 '통과'…리브리반트·렉라자 '고배',???2026년 첫 암질환심의위원회(암질심)에서 희비가 엇갈렸다. 길리어드사이언스 CAR-T 치료제 '예스카타'는 급여 기준 설정에 성공한 반면 유한양행 렉라자와의 병용요법으로 기대를 모았던 얀센 '리브리반트'는 문턱을 넘지 못했다.건강보험심사평가원은 지난 21일 열린 '2026년 제1차 암질환심의위원회'에서 심의한 암환자 사용 약제에 대한 급여기준 심의결과를 공개했다.이번 심의에서 가장 주목을 받은 약제는 길리어드사이언스코리아 예스카타주(악시캅타젠실로류셀)다. 예스카타는 이번 암질심에서 '2차 이상 전신 치료 후 재발성 ….,local,6,입센,0,
2026-01-23,Client,2026-01-22 5:00,Naver News,https://www.etoday.co.kr/news/view/2547523,‘치매 정복’ 여전히 까마득…레켐비 능가할 후발주자 누구,국내외 제약바이오 기업들이 기존 치료제의 한계를 극복한 치매 신약 개발에 속도를 내면서 관심이 쏠리고 있다.21일.,local,6,바이오젠,0,
2026-01-23,Client,2026-01-23 9:01,Naver News,https://www.mt.co.kr/industry/2026/01/23/2026012215510483442,"원바이오젠·메디앙스, 바르는 의료기기 화장품 개발 위한 MOU - 머니투데이",창상피복재 및 의료기기 화장품 전문기업 원바이오젠(대표 김원일)이 유아·민감성 화장품 전문 기업 메디앙스㈜와 MD(의료기기) 화장품 개발 및 공급을 위한 양해각서(MOU)를 체결했다고 23일 밝혔다. 원바이오젠은 국내 주요 제약사 및 대형 유통사를 대상으로 ODM(주문.,local,6,바이오젠,0,
2026-01-23,Client,2026-01-22 8:18,Naver News,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202601211352494640102665,"[퀀텀점프 2026]코아스템켐온, 외형회복·신약허가 '원년'",코아스템켐온은 올해를 본격적인 성장 원년으로 잡았다. 비임상 CRO(켐온) 사업부의 분기 매출 100억원 회복과 루게릭병 치료제 '뉴로나타-알'의 식약처 품목허가 결정이 동시에 임박하면서다. 재무적 기초 체력과 신약 모멘텀이 맞물리는 본격적인 선순환 구간...,local,6,바이오젠,0,
2026-01-23,Client,2026-01-22 6:20,Naver News,https://www.news1.kr/bio/pharmaceutical-bio/6046596,방패 잃은 오스코텍…'렉라자' 수익 놓고 주총서 경영권 '진검승부','글로벌 바이오텍' 도약 기로…소액주주연대와 '표 대결' 가시화 '렉라자' 수익 활용 R&D 투자·주주 배분 등 시각차 국산 항암제 1호로 미국 식품의약국(FDA)의 문턱을 넘은 폐암 신약 '렉라자'(성분명 레이저티닙)의 성공 신화를 쓴 오스코텍(039200)이 오는 3월 정기주주 ….,local,6,얀센,0,
2026-01-23,Client,2026-01-22 8:00,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=133728,폐암 신약 ‘임델트라’ㆍ‘리브리반트’ 암질심서 탈락,"‘임델트라주’(암젠코리아), ‘리브리반트주’(한국얀센) 등 폐암 치료 항암신약이 급여 첫 관문에서 탈락하는 쓴 맛을 보았다. 특히 리브리반트주는 신청한 3가지 분야 모두 급여기준 미설정 판정을 받았다. 또 미만성 거대 B세포 림프종 치료제 ‘예스카타주’(길리어드사이언스코리아)는 신청한 2개 적응증 중 1개 만 통과됐다.반면에 급여 사용확대를 신청한 ‘자카비’(한국노바티스) 등 4개 약제는 모두 통과됐다.건강보험심사평가원은 21일 ‘2026년 제1차 중증(암)질환심의위원회’를 열고 이 같은 심의 결과를 공개했다.리브리반트주(아미반타맙.",local,6,얀센,0,
2026-01-23,Client,2026-01-22 18:46,Naver News,https://www.dailypharm.com/user/news/335066?REFERER=NP,[데일리팜]한국산업약사회 4대 회장에 최학배 선출,"산업약사회 4대 회장에 최학배 직전 부회장(하플사이언스 대표이사)이 선출됐다. 한국산업약사회는 22일 오후 6시 대한약사회관 4층 강당에서 정기총회를 개최하고 신임 회장에 최학배 부회장을 추대했다. 이번 선거는 오성석 회장의 사임에 따른 보궐선거로, 임기는 2026년 말까지다.",local,6,얀센,0,
2026-01-23,Client,2026-01-23 10:26,Naver News,https://www.hankyung.com/article/202601238327O,"원바이오젠, 의료기기화장품 기술력 앞세워 메디앙스와 제품개발 및 공급 위한 MOU 체결","원바이오젠, 의료기기화장품 기술력 앞세워 메디앙스와 제품개발 및 공급 위한 MOU 체결, 창상피복재 기반 R&D 기술로 ‘바르는 의료기기 화장품’ 시장 주도… 메디앙스 유통·판매 시너지 기대.",local,6,바이오젠,0,
2026-01-23,Client,2026-01-13 8:08,Naver News,http://www.medisobizanews.com/news/articleView.html?idxno=133236,건일제약 '엑스탄디' 특허 소송 ‘각하’ …새 판짜기 나서나,"아스텔라스의 전립선암 치료제 ‘엑스탄디(엔잘루타마이드ㆍ사진)’의 정제 시장 진입을 노리던 건일제약의 특허 전략에 변화가 생겼다. 대형 제약사들이 무더기로 참여한 특허 소송에서 건일제약이 가장 먼저 ‘각하’ 판결을 받으면서 그 배경에 관심이 쏠리고 있다.13일 업계에 따르면, 특허심판원은 최근 건일제약이 엑스탄디의 ‘엔잘루타마이드 제제’ 특허(2033년 9월 만료 예정)를 상대로 제기한 소극적 권리범위확인심판에 대해 각하 결정을 내렸다. 이번 심판은 오는 2026년 6월 물질특허 만료에 맞춰 오리지널과 동일한 ‘정제’ 제형을 조기 출.",local,6,아스텔라스,1,
2026-01-23,Client,2026-01-15 6:26,Naver News,https://www.dailypharm.com/user/news/334691?REFERER=NP,"[데일리팜]""더 정교하고 강력하게""…항암 신약의 진화는 계속된다","기존 세포독성 항암화학요법과 표적항암제, 면역항암제가 항암 치료 패러다임을 바꿔왔다면 최근 항암신약 개발 트렌드는 차세대로 빠르게 이동하고 있다. 치료 효과를 높이면서도 정상조직 손상을 줄이기 위한 접근이 표적을 더 정교하게 맞히는 방식으로 이동했고 그 과정에서 항체약물접합체(ADC), 이중·다중특이항체, 방사성의약품이 항암 R&D의 핵심 모달리티로 자리 잡는 흐름이 뚜….",local,6,아스텔라스,1,
2026-01-23,Client,2026-01-16 10:18,Naver News,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3035610,[JPM 2026]“기술이전 넘어 임상으로”…에이비엘바이오 ‘포스트 L/O’ 전략,"JP모간 헬스케어 컨퍼런스는 단순한 기업 설명회(IR)를 넘어 글로벌 빅파마와 투자자들이 한국 바이오텍의 가치를 어떻게 매기는지 가늠하는 냉정한 시험대다. 청년의사는 ‘JP모간 헬스케어 컨퍼런스 2026’ 현장에서 한국 바이오텍들과 만나 이들이 직면한 글로벌 경쟁 환경과 전략적 선택의 이면을 들여다본다.[샌프란시스코=홍숙 기자]""기술이전을 넘어 신약개발을 위한 자체 임상 개발 역량 강화와 미국 법인의 엑시트를 통한 자본 선순환 구조를 구축할 것이다.""글로벌 제약·바이오 산업의 전략 방향을 가늠하는 'JP모건 헬스케어 컨퍼런스 202.",local,6,아스텔라스,0,
2026-01-23,Client,2026-01-21 6:02,Naver News,https://www.kukinews.com/article/view/kuk202601200285,빅파마에 도전장 내미는 K바이오…에버그리닝 전략에 고전 [K바이오 특허전쟁②],국내 바이오시밀러 개발 기업들이 빅파마의 블록버스터 의약품에 도전장을 내밀고 있다. 국내 바이오시밀러 산업이 성장하면서 특허 분쟁이 더욱 격.,local,6,바이엘,0,
2026-01-23,Client,2026-01-22 9:28,Naver News,https://www.kpanews.co.kr/news/articleView.html?idxno=267152,엑스탄디 특허절벽 앞둔 아스텔라스 “구제형 BD는 없다” - 약사공론,미국 특허 만료가 2027년로 다가온 전립선암 치료제 엑스탄디(Xtandi)는 연매출 약 60억달러의 주력 품목이다. 그러나 아스텔라스(Astellas) 오카무라.,local,6,바이엘,0,
2026-01-23,Client,2026-01-22 12:10,Naver News,https://www.hitnews.co.kr/news/articleView.html?idxno=73097,사전 피임약 1위 머시론 아성 무너지나… 멜리안과 센스데이 맹추격,"히트뉴스와 비저너리 데이터 공동 기획 Hello OTC 15%빅데이터 분석회사 비저너리데이터(대표 이홍기)와 함께 전국 패널 약국 330곳의 데이터를 분석, OTC 명가들이 어떤 전략으로 약국과 소비자의 마음을 훔쳤는지 조명한다.(22) '20대 여성 친화 브랜딩' 성공한 동아제약·유한양행 약진'저용량' 머시론정 '독주'… '락인 효과' 덕분2024년 1월부터 12월말까지 패널 약국의 경영실적을 분석한 결과 경구 피임 OTC시장에서는 알보젠코리아의 '머시론정'이 OTC 인덱스 158로 제일 높은 매출을 올린 것으로 나타났다.",local,6,바이엘,0,
2026-01-23,Client,2026-01-23 10:10,Naver News,https://www.ikunkang.com/news/articleView.html?idxno=50275,[치매 명의가 밝히는 치매 예방 프로젝트] 날마다 뇌 훈련법 - 건강다이제스트,세계적인 치매 명의 삼성서울병원 뇌신경센터 나덕렬 교수의 날마다 뇌 훈련법삼행시를 짓게 하고 19단을 외우게 하고…. 세계적인 뇌과학자이자 최고의 치매 명의로 꼽.,local,6,바이엘,0,
2026-01-23,Client,2026-01-23 12:02,Naver News,https://www.dailypharm.com/user/news/335064?REFERER=NP,"[데일리팜]'물질 도입→플랫폼 축적'...유한, R&D 전략 개편한 이유",유한양행이 오픈이노베이션 전략 방향 전환을 공식화했다. 그동안 외부에서 유망 신약 후보물질을 도입한 뒤 초기 임상과 기술수출을 통해 성과를 창출해 왔다면 앞으로는 하나의 기술로 다수 파이프라인을 개발할 수 있는 플랫폼을 내부에 축적하는 전략으로 무게중심을 옮기겠다는 구상이다. 유한양행은 최근 서울 동작구 본사에서 제약바이오 애널리스트와 기관투자자를 대상으로 R&D….,local,6,얀센,0,
2026-01-23,Client,2026-01-15 22:52,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=17&nid=321906,[약업신문]성동구약 창고형 약국·비대면 투약 결사반대,"?약업신문=김홍식 기자성동구약사회(회장 지용선)가 15일 성동구청 3층 대강당에서 제69회 정기총회를 개최하고, 창고형 약국 저지와 한약사 문제 등 약사사회 현안 해결을 위한 강력한 의지를 천명했다.지용선 ...",local,6,켄뷰,0,
2026-01-23,Client,2025-11-03 13:50,Naver News,https://www.e-science.co.kr/news/articleView.html?idxno=114910,"둘코락스, 대용량 100정 출시…경제성·편의성 강화 - 이코노미사이언스",오펠라헬스케어코리아의 세계·국내 판매 1위 변비치료제 ‘둘코락스’가 국내 시장에 100정(100T) 대용량 제품을 선보인다고 3.,local,6,오펠라,1,
2026-01-23,Client,2025-11-06 10:04,Naver News,https://www.yakup.com/news/index.html?mode=view&cat=12&nid=318467,[약업신문]세노비스 대표 제품 약국 내 건강기능식품 코너서 만난다,세노비스(Cenovis) 루테인과 멀티비타민 3종 등 주요 제품의 유통 채널을 약국 내 건강기능식품 코너로 확대된다.오펠라헬스케어코리아는 세노비스의 이번 약국 내 건강기능식품 코너 입점은 소비자들이 개인의 ...,local,6,오펠라,1,
2026-01-23,Client,2025-11-05 9:40,Naver News,http://www.seoulwire.com/news/articleView.html?idxno=678906,"세노비스, 루테인·멀티비타민 3종 유통채널 확대 - 서울와이어",오펠라헬스케어코리아의 건강기능식품 브랜드 세노비스(Cenovis)가 루테인과 멀티비타민 3종 등 주요 제품의 유통 채널을 약국 내 건강.,local,6,오펠라,1,
2026-01-23,Client,2025-12-10 15:38,Naver News,https://www.topdaily.kr/articles/107307,"재기 노리는 신라젠, 경영 정상화 ‘총력전’",신라젠이 경영 정상화에 고삐를 죄고 있다. 한때 핵심 파이프라인 개발 중단 악재와 더불어 경영진 리스크로 거래정지와 코스닥 상장폐지 위기에까지 몰렸던 가운데 새로운 성장동력 확보 등 대대적인 체질 개선이 한창이다. 10일 관련 업계에 따르면 신라젠이 퍼스트인클래스(First-in-class) 항암제 ‘BAL0891’ 개발 역량을 부쩍 강화하고 있다. 해당 신약 효능을 강조하면서 분위기를 한층 끌어올리고 있단 평가다.,local,6,베이진,0,
2026-01-23,Client,2025-12-20 9:08,Naver News,https://www.the-stock.kr/news/articleView.html?idxno=31684,표적 항암 프로탁(PROTAC) 기술 … 신약개발 패러다임 바꾸는 ‘게임 체인저’ - 더스탁(The Stock),"화이자와 아비나스가 공동 개발 중인 벡데게스트란트(Vepdegestrant, ARV-471)는 호르몬 수용체 양성(HR+), HER2 음성 전이성 유방암 환자를.",local,6,베이진,0,
2026-01-23,Client,2026-01-09 15:19,Naver News,https://biz.chosun.com/science-chosun/bio/2026/01/09/MQ2VLSMXRRE7BMU5WI4QGTD7YU/?utm_source=naver&utm_medium=original&utm_campaign=biz,"2026년 주목할 신약, 美 릴리 비만약이 선두","2026년 주목할 신약, 美 릴리 비만약이 선두 클래리베이트 선정 올해 신약 11개 중 2개 1조원 이상 매출 올릴 블록버스터 신약 선정 J&J도 방광암, 자가면역질환 신약 2개 포함.",local,6,베이진,0,
2026-01-23,Client,2026-01-13 16:22,Naver News,https://www.sedaily.com/NewsView/2K7ACW63E6,첫날부터 10조원 기술이전…글로벌 무대 삼킨 中바이오,증권 > 국내증시 뉴스: 중국 바이오 기업들이 세계 최대 제약·바이오 투자 행사인 ‘JP모건 헬스케어 콘퍼런스(JPMHC)’ 개막 첫날 총 10조 원 ...,local,6,베이진,0,
2026-01-23,Client,2026-01-13 17:18,Naver News,https://www.ebn.co.kr/news/articleView.html?idxno=1695010,[JPMHC '26] 반전 드라마 쓴 중국 바이오…초대형 기술수출 러시 - 이비엔(EBN)뉴스센터,] 중국 바이오 기업들이 세계 최대 제약·바이오 투자 행사인 ‘JP모건 헬스케어 콘퍼런스(JPMHC)’에서 초대형 계약을 잇달아.,local,6,베이진,0,
2026-01-23,Client,2025-11-07 6:58,Naver News,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3033525,'임핀지·이뮤도·울토미리스' 등 AZ 신약 3종 약평위 통과,"아스트라제네카의 항 PD-L1 면역항암제 '임핀지(성분명 더발루맙)'와 항 CTLA-4 면역항암제 '이뮤도(성분명 트레멜리무맙)', C5 보체 억제제 '울토미리스(성분명 라불리주맙)'가 건강보험심사평가원 약제급여평가위원회 심의에 올라 대거 통과됐다.심평원은 지난 6일 2025년 제11차 약평위를 열고, 이 같은 심의 결과를 공개했다.이날 임핀지는 ▲간세포암 1차 치료에 이뮤도와의 병용요법(STRIDE 요법) ▲담도암 1차 치료에 젬시타빈 및 시스플라틴(이하 GemCis)과의 병용요법으로 급여 적정성을 인정받았다.먼저 간암 치료에 S.",local,6,안텐진,1,
2026-01-23,Client,2026-01-13 12:22,Naver News,https://www.bizhankook.com/bk/article/31173,"'재웅의 데이터'와 '대웅의 헬스케어', 유투바이오에서 만났다",자사주 121억 원 현물출자해 지분 15% 확보…병원·기기·환자 잇는 디지털 헬스케어 플랫폼 구상.,local,6,애보트,0,
